text,label,prediction,is_correct,variety,source
The carpet in the room was heavily worn and stained. Holes in the curtains. The heating was n't working either so the room was freezing and you could see your breath. The fire alarm went off in the Basement for hours in the night and could n't be stopped. Tired and outdated. The one redeeming feature is it's in a good location. 3 stars at best.,0,0,True,en-UK,Google
Have stayed at this Novotel close to 10 times in the past 1 year and the primary reason for my preference is the location as it is right at the center of the town and many many great food options nearby. The overall service is very good and the staff of the hotel is also very friendly. The rooms are quiet and well furnished but the sofas in all the rooms were pretty dated and used. The fitness room is pretty standard and the pool sauna is also nice to have. Would recommend but is overall a mid ranged costing option in Reading center.,1,1,True,en-UK,Google
"Very unassuming little place, tucked away next to a pan shop, juice stall and snacks shop. Service was quick both the times we ate here, and the food was excellent. They have a VAST menu on one side wall. Other amenities( restroom for customers, washbasin) as well as seating area is pretty limited. But you go here for the great taste of their food, not to sit down for a leisurely meal. Where else will you get a Rava Masala Pav Bhaji Paneer Supreme Dosa, along with your regular Dahi Puri and Gobi Paneer Manchurian ? Do n't forget to get a masala pan( from the pan shop) after your meal!",1,1,True,en-UK,Google
Really enjoyed the late lunch here with my daughter. Never had a booking on a busy mother day but they managed to squeeze us in. We both enjoyed the burritos and share a few tacos. Staff are very attentive and triple checked no allergies after my daughter asked for her burritos without cheese. Would recommend.,1,1,True,en-UK,Google
"Shocking, as a smoked haddock myself the filet of fish was atrocious. I would n't have even fed it to my chicken friend in my profile photo. he dead. Had me vomiting in the coral reef down bottom of my tank for 4 hours straight not to mention the explosive diarrhoea I encountered on the way. I think I have salmonella now. Good atmosphere though there was a banging rave on",0,0,True,en-UK,Google
Rooms are decent. Bring sliders as the carpets are not bare foot friendly. The place itself is spot on. Great location. As always a comfy bed.,1,1,True,en-UK,Google
"Well McDonalds Food is always tasty. I think the electronic ordering stations inside the store are a great idea, but I think you need to add another one more atleast to make it run more efficiently especially at lunchtimes, and other busy times, because when people have a short time to get food within their break times from work, it can be very frustrating. Overall the staff are very friendly and helpful. A nice clean restaurant.",1,1,True,en-UK,Google
"I had the vegan fiesta burger meal which comes with chips and 6 onion rings. You can choose to have this meal with a soft drink or alcohol. I chose the raspberry lemonade. It was a busy lunchtime on a Wednesday afternoon. The person who served me did n't know that my meal came with a drink. The person who served my meal just put it down in front of me and walked off. Service was n't friendly but the food came fairly quickly. I sat outside. Unfortunately, the nicer seats out in the sun are for smokers and non-smokers have to sit in the shade. The meal itself was tasty.",1,1,True,en-UK,Google
"The staff are fantastic, so friendly and welcoming, and had a bit of a laugh and joke around with us, including joking around with my step daughters as they were getting their pick and mix. This helped to make the evening a bit more fun and enjoyable. Our film was on screen 3, I think it was. It was fine, the screen was large and sound was good. We sat towards the back in the middle, so viewing angles were great. The negative, though, were the seats, which were a little uncomfortable, especially as it got toward the end of the film. Because of this, I've removed a star. Overall, I'd recommend coming here, and we will be heading back for sure.",1,1,True,en-UK,Google
"I loved staying over at the Premier Inn in Shrewsbury. Its location is very strategic in the town centre. Very close to the bus station, Darwin shopping mall and other beautiful shops and cafes. It is also not far away from the train station which makes it perfect to easily catch a train. Rooms are very neat and spacious and they have good breakfast buffet. Overall I will recommend.",1,1,True,en-UK,Google
Not a nice atmosphere usually just go after going out and it just for consuming something to soak up the drink so yeah,0,0,True,en-UK,Google
"Came here to celebrate something special. Got in at 7 pm, first drink came at which was fine. Then came the wait. We complained then the meal got served along with the second drink after we said we were leaving. The wait was n't great, no one explained anything until we complained. After we finished eating the very bland food, we waited another 15 minutes before our tables got cleared. This was after the waiter passed our table several times without paying any attention to us. We had already ordered dessert along with the main meal  but we still had to wait again after our main dishes had been cleared to even get that. Not sure I ever be back after this encounter that has left me feeling annoyed by everything( the service & the food). Not great at all because I had lost all my appetite by the time dessert was served.",0,0,True,en-UK,Google
Interesting architecture and quite peaceful if visiting early in the day for photo opportunities,1,1,True,en-UK,Google
"Nando is my absolute favourite place to eat at and I stopped by here after visiting Worcester Cathedral on a weekday. Food was lovely as usual and service was attentive. Only thing that could be improved upon is that there was no staff member by the door so guests who came in did have to wait a while to be seated, although to be fair the wait was never more than a few minutes.",1,1,True,en-UK,Google
all the review say they are terrible yet i tried these for the first time tonight through just eat ordered a munch box. delivery was really quick food was tasty. only comment is the curry sauce has a very fragrant taste and the shredded chicken is a bit dry but the chicken balls were excellent the rice was very nice and prawn toast amazing. salt and pepper chips and ribs were so tasty. would order again!,1,1,True,en-UK,Google
"Great food and service! Big plate chicken is a must to try, the noodles cuisine are so authentic, the traditional milk tea is authentic too but if you are not used to the salty flavour might not like it upon first try. Would highly recommend it despite the location is a bit far from city centre.",1,1,True,en-UK,Google
"One of the oldest places I can remember in Peterborough, super friendly with very quick and brilliant service, we were in and out in 35 mins. We went for the set menu. The food was okay, not the best quality I think but was worth per person. We will come again.",1,1,True,en-UK,Google
Decent place with good selection of shakes available. The problem I had was that the shake was a little too thick which made it extremely hard for me to have with the straw they provided with the shake. The shake taste was a little below average. Overall I suggest if you want to go to this place then do n't order the peanut butter shake as it very thick.,0,0,True,en-UK,Google
"I really love this shop. Staff are pleasant, even though I get there at the crack of dawn before the Kitchen opens, the chef makes my breakfast for me. Lovely atmosphere, nice ambiance. Just love everything about it. A little edit today. I went in and asked' what's the best coffee you have ?, as I had not really liked the soya latte the last time. The attendant said, really ?, humm, ours is the best. He proceeded to make one for me, and it was delicious. I kept on thinking of how cheerful he was etc. And met him again today, he said he was the owner Ben. What a humble and pleasant man!!",1,1,True,en-UK,Google
"Food is already cooked so you choose from dishes in front of you. The taste is half decent, portions are great. Overall good experience. Can be a great option if need a quick bite or takeaway curries for home.",1,1,True,en-UK,Google
Great place in terms of going out on a weekend but it a bit of hit and miss. Can be busy or can be very quiet. Staff are very polite and friendly. Service is great but DJ could go better with the music!,1,1,True,en-UK,Google
"Just a regular chippy by the quayside, but of all we've tried in Weymouth they must be as good as any. Fish perfectly cooked, chips pretty good and mushy peas. Not a lot of dining space but adequate on a quiet day.",1,1,True,en-UK,Google
"Nice hotel in the heart of the Cathedral Quarter of Belfast City centre. Trendy pubs and restaurants contained within the complex, we ate at the lobby restaurant once, and the food was good, but the portions were very small, and prices were on the high side. Rooms are nice, the hotel is busy and can be noisy, but this is to be expected from a vibrant city centre hotspot. The rooms are priced fairly for what you get.",1,1,True,en-UK,Google
Stand at bar awaiting to get served. And wait. Some member of staff asks are you waiting to get served ? Yes. Well you need to go to other till as these ones not working. Well a sign to state that would be nice ? Then move down bar and when eventually get served. Guess what till they use ? Yep the one I was told do n't work!!!!! So attitude of staff here is do you dress up for Aintree races ? Get served. Normal person you can wait.,0,0,True,en-UK,Google
Food was tasty & very filling. Waited a very long time for our mains and then our desserts to be delivered to the table; spent up to 3 hours here overall due to the lengthy waiting times. Churros were fantastic.,1,1,True,en-UK,Google
"Came today place was packed out! Found a table with empty plates on it asked a member of staff would they clear which they did straight away. Ordered on the app was served quickly, i was impressed how quick it was for how busy it was the staff we're superb! Highly recommend",1,1,True,en-UK,Google
"Clean shop, good service, cajun fries were quite spicy and for the me the burger patty is slightly overcooked, I prefer it still a little pink and juicy. Excellent milkshakes and 3 beers to select from. Overall had a good experience.",1,1,True,en-UK,Google
"Lovely Sunday roast, the meat was delicious. No fuss to get us a table. The overall atmosphere was good but unfortunately we were sat next to a very loud group who just became worse as time went on. Would definitely return to try other food from the menu",1,1,True,en-UK,Google
"Good small underground club, with banging tunes, and a good vibe. It's pretty hot in there, but there is an outside smoking area where you can cool down.",1,1,True,en-UK,Google
"Visited over half term with 2 & 7 year old boys. The building was nice, the cafe was lovely which offered freshly made pack lunches for 1. The exhibition was small with interesting pieces which the boys enjoyed. The art trolley was on for kids to do art and crafts ran by Zoe who was friendly and gave the boys things to do, kept them busy",1,1,True,en-UK,Google
"Glen Hansard nothing wrong with Glen or Ticketmaster-this is for the venue operation or event-sec staff-they caused issues by stopping patrons re-entering the concert standing area( after using the lavatories, phone calls or purchasing drinks within the rest of the venue grounds). Stated they were "" trying something new "" and that patrons could n't enter until the current song was over, therefore missing the vast majority of some songs. Some doors operated this, others did n't. At times I was stopped, I was kept stood beside the doors that continued to open to allow people to exit to go to the lavatory, also get hit and injured by the doors as those feeling unwell were rushed out the side doors. The large double doors were regularly opening anyway due to ppl exiting, just let those who exited back in. Having event-sec ' doormen ' covering the internal doors in this manner is not called for and spoiled this experience.",0,0,True,en-UK,Google
"Visited today for brunch with friends. Was n't too busy when we entered. My daughter was happy as there were pictures and colouring in pens and pencils to keep her amused. Decided to order at the bar instead of using the app. Drinks arrived quickly. Food also arrived promptly. I ordered the lamb Shawarma flatbread with a portion of fries. This was really tasty. However, I did feel the portion of fries was a little on the small side. No service check back was carried out. However, when my friend complained about the tartar sauce on her fish finger sandwich, they did replace it, even though she was happy just to have the sauce removed. Music was a little loud at first, but this was drowned out when it got busy.",1,1,True,en-UK,Google
We used to go here about 1 or 2 times a week but had n't been there for ages but decided to visit there today and we ordered a cappuccino and a fruit tea husband went to the counter to pick it up and bring back to our table and thay just gave him his coffee and a breakfast tea when he asked why. thay just said we have no fruit tea and just expected us to except it but I do n't drink breakfast tea and thay were quite shocked I did n't want it so we got our money back and left. Definitely will not be returning,0,0,True,en-UK,Google
"Rubbish. Stale croissants and dirty toilets. Generally promises good stuff but was disappointed with the croissant, it was a bit old and not baked well at all. Decor is weird! Floors full of crumbs. Coffee was n't up to much either. Wo n't be going here again.",0,0,True,en-UK,Google
"The staff is very friendly and attentive! They certainly tried their best. Although we did n't have a reservation, they tried to accommodate us and provide us with a table quickly. The food was served fairly quickly. The dishes that we had were quite alright but nothing special. The atmosphere was basic but comfortable.",1,1,True,en-UK,Google
Not a lot of choice for gluten free for breakfast or brunch but I had the Brit breakfast and they just left off everything that had gluten in it. Really nice. A lot more free from friendly from lunch onwards and the cocktail and wine menu looked pretty good. Also had the best coffee I think I've ever had. Try the salted caramel latte. Amazing. Really good price for everything too. Worked out to around 13 quid per head.,1,1,True,en-UK,Google
Need a renovation-but banging authentic tandoori rooti-had it with some home made meat and sweet pumpkin-bloody delicious,1,1,True,en-UK,Google
"Nice people. Premise is acceptable but not great. Prices are good and I do n't especially mind cheap products: cheap bacon, sausages etc. do n't bother me as long as they're clean but, my God, the English breakfast tasted off, like it had been standing and reheated, there was a weird, same horrible taste that affected the sausages, black pudding and bacon. maybe they are using old oil or unclean utensils.",0,0,True,en-UK,Google
"Had a great room although not ready at check in. Would have liked a fridge in the room. The room was large but cosy, well appointed, comfortable and clean. Staff were friendly. Tea and hot water needed topping up at breakfast but quickly rectified on asking. Excellent location.",1,1,True,en-UK,Google
"Their food is always hit and miss. I love going there for breakfast after I've had an odd shift at work. Preps me ready for the day ahead. I always used to have their vegetarian breakfast wraps, but I had to stop ordering them because they started looking like someone had thrown the wrap around the kitchen before making it. Plus they do n't melt the cheese and because its like a slice of cheddar when you bite into it its a weird sensation, you get all the hot from the hash browns etc then you reach this cold mush. It is n't great. However, I have now found the sausage muffins, and they are beautiful. For less than 5 I can get a quorn muffin, with an unlimited hot drink and hash brown! Honestly it is such an amazing deal. I would highly recommend, especially if you like a maccys breakfast, I'd go to butlers Bell over maccys any day of the week. The staff are all so lovely. Always full of smiles. Especially this one lady, I wish I knew her name, she's blonde, so kindly spoken, she works so hard, I swear she never has a day off, every time I've been there she's been on shift. She honestly deserves a raise, she is fantastic, always on the go, guiding others, cleaning, having a laugh with regulars, and just generally kicking butt.",1,1,True,en-UK,Google
"I recently dined at German Doner Kebab( GDK) and was impressed by both the delicious kebabs and Andrea exceptional service. The food was flavorful and well-prepared, with perfectly seasoned meat and fresh ingredients. Andrea friendly and attentive service made the experience even better. Highly recommended!",1,1,True,en-UK,Google
Clearly been taken over by delivery without the staff to support the demand. Either limit online orders or provide a team that can meet it. Do n't burn your team out xo,0,0,True,en-UK,Google
"My dining experience left me slightly disappointed as the meal quantity fell short of my expectations. Despite the speedy preparation, the portion size failed to match that of other McDonald outlets in the city. The table untidiness further added to the less-than-ideal atmosphere. Although, it's in the city center which makes it a perfectly accessible spot for burger enthusiasts. However, the familiar delight of McDonald taste remained consistently excellent, as expected. The flavors and quality of the food continue to be a commendable aspect, providing a satisfying culinary experience. While the quantity and tidiness aspects may have left room for improvement, the unwavering taste quality reaffirms McDonald commitment to delivering a consistently delicious dining experience. Despite the minor shortcomings, the familiar and delightful taste ensures that McDonald remains a reliable choice for those seeking a flavorful and enjoyable meal.",0,1,False,en-UK,Google
"Lots of different plants, with descriptions and information. Unfortunately some flowers were n't blooming at the time so best to check beforehand if there's something specific you want to see. The greenhouses are very good, my favourite was the Arid one. I got a joint ticket at Magdalen College across the road, which has a deer park, lovely walk along the river and an inexpensive cafeteria for lunch.",1,1,True,en-UK,Google
Good price for a standard paper based game that lasts for a long time. Decent food too for fair prices.,1,1,True,en-UK,Google
"Como Garden provided a solid dining experience, earning a four-star rating from me. Everything was satisfactory, and the food was genuinely good. The tapas concept added a delightful touch to the meal, and the menu presented a range of delicious options. A reliable choice for those seeking a well-rounded italian culinary experience.",1,1,True,en-UK,Google
"Lovely quaint old style establishment. Very good staff who are really helpful. The room that we stayed in was clean and well presented, comfortable beds. My only wish was that there was drinking water in the room otherwise enjoyed our stay. Good value for money.",1,1,True,en-UK,Google
Normally there's no problem with our order. Today we got a dry pizza and a dry garlic pizza. Felt like it was left on the counter for hours. Did not taste fresh at all. People who work there are not very pleasant either when collecting order,0,0,True,en-UK,Google
"Great pub a proper pub never had food but I'm sure it will be good, always visit when over that way not to everyones taste but if you love your rock music this is the place to be, friendly staff and locals make it, I popped in on my own but was felt welcomed I'm sure if I stayed a little longer I would of chatted more go on give it a go",1,1,True,en-UK,Google
It centrally located near the shopping area. We had a lovely late lunch and food is freshly prepared and delicious. The service staff is friendly and efficient during our visit! Plenty of seating options and nice decor throughout,1,1,True,en-UK,Google
Amazing food and so professional staff. I tried there Tasca and it was absolutely delicious... I love to give 5 stars but that garlic sauce had more water and less sauce in it. Otherwise it was amazing.,1,1,True,en-UK,Google
"This venue has been a welcome addition to the otherwise bland and limited offering that Shrewsbury has to offer. A packed and vibrant atmosphere with attentive & friendly staff clearly please couples, groups of friends and family patrons. It has always been busy when we have dined here and booking( especially at the weekends) is a must. The burgers are OK but do not rival those of the Beefy Boys venue also in town. The spicy chicken wings are seriously hot and this may well have affected my taste buds and enjoyment of the burger, but my overall impression was that it was pretty standard in nature. Good drinks menu and calorie rich deserts make for an indulgent and satisfying end to what was a pleasant trip to this popular destination restaurant. No doubt we shall return soon.",1,1,True,en-UK,Google
Great place that is very central. Staff super friendly. Pizzas and bar also great. High quality breakfast. Terrible left luggage experience where I was given wrong( identical) bag and they would nt give my wife hers. They put numbers on them so do n't understand the mix up. Too many staff getting confused.,1,1,True,en-UK,Google
"Nice quiet museum, lots of history to learn, quite enjoyable, takes a few hours.",1,1,True,en-UK,Google
"Food is good, bit pricey but only halal place nearby. Would recommend",1,1,True,en-UK,Google
"I recently visited Granny Satchwill caf in Uxbridge Town Centre, and I had a good experience. The half pound burger with chips and the omelette with salad were both delicious. The burger was big and meaty while the chips were perfectly crispy. The omelette was cooked to nicely with a decent blend of fillings, and the accompanying salad was fresh and crisp. The caf has a cozy and inviting atmosphere, and the staff were friendly and attentive. If you're looking for a tasty meal and a warm ambiance, I highly recommend Granny Satchwill.",1,1,True,en-UK,Google
"First class, clean, attentive, friendly. Nice appreciative customers, quiet, unrushed, Pretty well full at meal times.",1,1,True,en-UK,Google
"First visit to see Ferrari and loved it. Very comfy venue with cafe / bar service downstairs and lift up to floors 1 and 2. Amazing leg room in the theatre, although I think rows at the front might be a bit close. Sound system was amazing. Look forward to going again soon.",1,1,True,en-UK,Google
Rustic styled pub with very good range of beers. Chilled atmosphere but not much space inside so can get a bit claustrophobic when it's busy. Nice beer garden.,1,1,True,en-UK,Google
"The food was really good-sirloin steak cooked to perfection and the creme brle was delicious, plus the complimentary bread was a nice touch. My friend however was not asked for her preferred doneness for the lamb chops she ordered-and they were a bit too rare for her liking; the prawns pil pil starter we had ordered were not deveined so it was a bit of an uncomfortable experience( given they were 9 I think it fair to think they would have been cleaned properly); and lastly the atmosphere was affected partway through our meal when a large table of very boisterous men was seated next to us-with the tables so close together it was hard for my friend and I to have a conversation as the table next to us got steadily tipsier and louder. However that last part was not the fault of the restaurant-the staff were attentive throughout. I would come back here!",1,1,True,en-UK,Google
"Lovely greggs. Has indoor seating, which is n't too common but a nice addition to the store. Good staff, and kept clean.",1,1,True,en-UK,Google
"This branch of McDonald could do with some additional screens to order your food on, as it was very busy and we had to queue for a screen to become available. The area where you collect your food is spacious enough, although there's no where for the delivery drivers to wait separately so they clog up the main area. The food was cooked quickly and was very warm when we received it. Our order was correct and the food tasted good. There is a good amount of seating inside, all of which was promptly cleaned and made available for the next diners, when people left.",1,1,True,en-UK,Google
"Very disappointing. I last visited the shop many years ago when the workshops were there along with pottery painting, glass blowing and lots of great offers... Now there is nothing but expensive bits and pieces, odds and ends. I purchased an amethyst crystal bracelet at. I took it to the cashier who said, so I thought I got the price wrong and paid by card but I heard her say "" oh "" when she looked at the price tag on the bracelet, so she knew she had told me the wrong price. I then saw the cashier take off the price tag and threw it away. I told my daughter what happened and she went to the cashier to say she had overcharged me. Her response was "" oh did I ? "". She gave my daughter 50p refund and no apology. The cashier was very deceitful and had no intention of owning up to her obvious overcharge. I wo n't be returning.",0,0,True,en-UK,Google
"Visited the Cathedral to see the Museum of the Moon exhibition. It's essentially a huge 7 metre diameter sculpture of the moon on display, nothing else. The sculpture was impressive, but referring to it as an exhibition or museum is extreme. That said, the Cathedral was worth a visit. I'm not religious but I enjoyed the history, particularly the story of Bess of Hardwick and her vault & stunning monument. Staff were very welcoming too.",1,1,True,en-UK,Google
"First off. This is not about the food. While we all know it not healthy eating, it was prepared well and the grey shirts in Mac Donald work very hard and I appreciate their service! But When I order something and get the wrong thing it annoys me. When I question my order to the white shirt taking my order and he tells me He has done it right even though I insisted I was being charged too much. This annoys me. When I walk 15 minutes to my office before sitting to eat, open it to find the wrong stuff it annoys me off. I already had to stand waiting for several minutes in a quiet restaurant( it definitely was n't busy), before asking to be served and that annoyed me Overall unimpressed by the man in the white shirt. And annoyed. Again thank you to the grey shirts for the continued hard work. White shirt manager person you owe me money and believe me when I say I will be in to let you know my feelings",0,0,True,en-UK,Google
"Nice complex of eateries and entertainment venues. Premier Inn Hotel also part of the development. Small public square, but a great addition to the ever improving town centre of Horsham.",1,1,True,en-UK,Google
"Good place with authentic Sri Lankan food, mutton curry was really good. Food is spicy but in a good way. A negative is that it's cash only, there is no signs anywhere that tell you that.",1,1,True,en-UK,Google
okay service and food came quick. voodoo fries were deffo overrated but the regular fries ca n't be beat! do wish there were other wing flavours or more dips to choose from but the original and BBQ tenders were great. deffo on the pricey side but good for a quick bite.,1,1,True,en-UK,Google
"i had never been here before last night and i actually really enjoyed the general vibe. the staff were amazing, the music was good for the mostpart, and it had an immaculate vibe. i would ve loved to have come here when it was a bit more alternative based though. also, was easily smashed off a 10 bottle of wine.",1,1,True,en-UK,Google
"Cosy place, and pretty busy. The food was good except for one glass noodle dish that was a little oversalted. They replaced it with no issues though. Excellent service by well trained wait staff. Wide range of vegetarian as well as gluten free options with a whole gluten free menu available!",1,1,True,en-UK,Google
The buffet is really good because it allows everyone to eat what they want without ordering meals each that may not get eaten. The only thing was the pasta was n't topped up while we were there.,1,1,True,en-UK,Google
This Pizzeria is interesting. You walk in through the bakery downstairs and climb a very steep stairs to a riot of colour. The seating is cozy and compact without backs. The food is good and good value for money. Service is good. The only disappointment is the state of the toilets.,1,1,True,en-UK,Google
Lovely old building dominating the surroundings.,1,1,True,en-UK,Google
"The pizza is good, but personally prefer more chewy version. Pasta is a bit tomato-y for my taste. Both are huge portions. Deco is nice.",1,1,True,en-UK,Google
"The bar is very unique. My work colleagues and I had a great time. The seemingly random art work graffiti runs throughout the venue and as you can see from my photos continues into the bathroom stalls. The two little girls is very creepy, especially given the dimmed lighting within the venue.",1,1,True,en-UK,Google
"I used to belong to the Stratford Picture House when it was a clean, nice place and the benefits were good. I went with a friend as she had a couple of free tickets and I was gobsmacked at how run down it has become. The floors were dirty and fraying all over the place. The cafe now closed so the 10 % off food is now the junk they serve at the popcorn and pop counter. I used to enjoy a decent coffee upstairs with a bite to eat and my discount. The cafe is closed and the seating area is old worn out and so uninspiring. It's not worth the membership price any longer I am afraid to say. The Art house in Crouch end offers a better deal now with a lovely cafe and amazing membership prices. My friend has now joined the Art house cinema and has not renewed her Picture House one. It's a shame because it used to be a beautiful place to go I have added this last paragraph a couple of days later after reading most of the reviews. The cinema clearly does not take any notice of the reviews and do n't even respond. One can only assume it is out of their control and it is a case of poor facilities, lack of staff and no money available to make any upgrades. Such a shame.",0,0,True,en-UK,Google
"Booked lunch as a birthday present for a friend. Did n't realise it was a self service cafeteria. Ordered Prosecco which was plonked on the table unopened ? 3 glasses came all different sizes, one covered in lipstick. Not very friendly when I asked for a new one. Ice bucket eventually arrived, filled to the brim with ice, no room for the bottle ? Got our own food, cheap but small portions. Not a great choice. My beetroot wellington was crushed into my plate.",0,0,True,en-UK,Google
"Kerala Hut in Luton is a delightful gem for anyone craving authentic South Indian cuisine. The ambience of the restaurant transports you straight to the heart of Kerala with its warm, inviting decor and traditional music that sets the perfect mood for a culinary adventure. The Kizhi Parotta is a standout dish, a flaky, layered flatbread that cooked to perfection and served with a side of spicy, flavorful curry that complements it beautifully. It a must-try for anyone visiting the restaurant. Another highlight is the Chatti Chor, a rich and aromatic biryani cooked in a traditional clay pot, which seals in all the flavors and spices, resulting in a dish that both comforting and exotic. Overall, Kerala Hut offers a fantastic dining experience with its combination of delicious food, lovely ambience, and friendly service. It a place that definitely worth visiting for anyone in the Luton area looking for a taste of Kerala.",1,1,True,en-UK,Google
"Interesting place. Food was nice, though the choices were a little limited for my tastes. The organisation and service was excellent and ca n't be faulted at all, fantastic staff all round. Space at our table was very tight( there were eight of us) especially during our meal but that is n't a deal breaker for me as they were utilising space as they could on a busy night. The entertainment was reminiscent of a cabaret at an all-inclusive holiday hotel and a Haven caravan site. It was loosely themed on Moulin Rouge tonight and was heavily audience participative. The night ended with half of the punters doing the locomotion around the place and then dancing next to their tables. The overall experience was certainly not what I was expecting and in all fairness was n't really my sort of thing, but it was certainly' an experience' and a lot of the people in tonight seemed to love it. Prices of food and drink were a bit higher than other places and a ticket was required( just under 20). I'd recommend the place if you like this participative cabaret type of night or for a themed Christmas party.",1,1,True,en-UK,Google
"Take away chicken spicy rice box with peri peri fries. Rice is hot but tasty, and the lemon sauce Is amazing. Really good food, great price, worthy of 5 stars. Would rate as good as nandos for taste, chicken is n't quite as high quality but the taste is epic! And the portions are great. The boxes look small, but are like dr. Who's TARDIS. 1 rice box is good enough for 2.",1,1,True,en-UK,Google
"It's a great cinema. I went today to see the new Wonka movie, which was awesome could have been a little cleaner in the screen area, was rubbish still on the floor, and some chairs from last viewing. Over all though a fantastic experience",1,1,True,en-UK,Google
"Occassion: Saturday Brunch Pax: 2 We went out to try this new coffee shop jist next to Crawley Mall. Ambience: Large Space and It was almost full coz a Sunny Saturday. We somehow manage to find a corner table. Nice Ambience, noisy on weekend but enjoyable during other days. You have take away and dine in options. Some of the dishes are served to you at ur table and quick items like ur coffee and other ready to eats are to be taken by you. Service: Quick service and good baristas. Food: I had the best Cortado so far, amazing taste. By curiosity I always watch the baristas make my coffee but, this was was different, there was no hurry and the espresso was well blended with a whisk before they poured the milk in, took the bitterness and a smooth cortado for us. I was impressed. Now I am not going to Costa for my Cortado. The Cookies and Cream Brownie was not wow but good enuf with the coffee. Lots of options for bruch and breakfast, I am sure if u r dining for them it wo n't be quick. But good place to sit and enjoy your coffee.",1,1,True,en-UK,Google
Lovely hotel.. bit tired and could do with some decorating. But rooms are spacious and warm. Tea and coffee facilitys. Staff are really friendly and helpfull.. good choice of breakfast which was lovely. Location is good.. would defiantly come back..,1,1,True,en-UK,Google
"The food was fresh and not over salted. The place is decorated beautifully but the young man who served us made our night, he was super attentive and polite. I think if we went back we would try some sushi. Overall very nice experience",1,1,True,en-UK,Google
