text,label,prediction,is_correct,variety,source
"Words ca n't describe how well looked after I felt and how safe I felt. Nothing too big or too small for reception staff. There might be a little wait and not always someone at the desk but I ca n't fault them. They do n't seem to assume regarding calling anyone sir or madam, they seem to have actually had training regarding this. A staff member referred to me as she / her( I identify as non-binary and my pronouns are they them their, my title is Mx) but I respect that in this day and age we are still brought up that way, I politely corrected her and she was genuinely apologetic about it I assured her it was OK. No offence was taken.:- There is a little wait for room service such as food but they always remember and the attitude and manners are amazing, they do their best to have a bit of chit chat. They were great interacting with my pooch. And the bed they provided, I want it! And the little doggy bag gifts and treats made me emotional because it was so thoughtful! And generous! The standard double I had at first the temperature controls I think froze but they kindly helped me move rooms where they worked helping me carry my belongings. I ca n't thank everyone enough for being so kind with me, polite, friendly, helpful, caring and welcoming. Top quality service. There's the occasional weird loud sound from the staff lift on 3rd floor but it rarely happens. Annoying in the morning if sensitive to noise and the air con flow has problems.",0,0,True,en-UK,Google
"Fantastic Indian food. Plenty of flavour and spice but not too much. Dishes were beautifully plated and service was excellent. Only complaint was noise from the kitchen, but otherwise if I was local, I would hit the place regularly. Dude Food Score: stars",0,1,False,en-UK,Google
"KFC Review: My experience at KFC was disappointing and below expectations. The food quality was subpar, with greasy and overcooked chicken lacking flavor. The service was slow and inefficient, resulting in frustratingly long wait times. The restaurant cleanliness was questionable, and the limited seating options made it difficult to find a place to sit and enjoy the meal. The menu lacked variety and the prices felt high for the quality and service provided. The customer service was lacking, with uninterested and unhelpful employees. Inaccurate orders were also a frequent occurrence. Overall, I left KFC feeling unsatisfied and unlikely to return.",0,0,True,en-UK,Google
Nice place to have lunch in peace. Food and cocktail were good. Service was pretty fast. Staff was very friendly. Enjoyed our lunch this Sunday,0,0,True,en-UK,Google
"Can not comment on food as we did nt eat, toilets had no paper, some locks did n't work, soap dispensers empty, very few toilets for the size of the venue. Drinks very expensive 25 for a bottle of wine you can get from a local shop for less than 7, long queues at the bar. We attended a Bongos Bingo the tables and chairs were sticky, one male behind us got removed from the venue twice but got back in because no one removed his wrist band upon eviction! Not the greatest of experiences!",0,1,False,en-UK,Google
The food is usually tasty here but always has problems with the temperature of the food. I always have fish and chips but the curry sauce or the chips are so cold. It's a shame as the food is tasty. Alot of the time the staff are run off their feet and does n't always seem enough running staff so maybe that s why food is cold.,0,0,True,en-UK,Google
It should be cleared of grass and scrubs. Ca n't read the writing on the stone. Needs more TLC,0,1,False,en-UK,Google
"We loved this restaurant! The food was amazing, especially the classic Fish n' Chips, served in a gourmet way, the burger was amazing. Booking ahead is a good idea as it gets busy quickly. The service was alright-friendly and fast with our meals, although we had to remind them a few times about our dessert order. Overall, although the price can be a little bit high, we recommend visiting for a taste of classic London.",0,0,True,en-UK,Google
"3 servers to sort out a women bill for over 5 minutes. Banana Bread, quite flavourless, asked for extra hot latte did n't get one",0,0,True,en-UK,Google
Don Luis is a marvellous tapas place on Esher high street. This has to be the best prosciutto I've ever eaten in the UK. Every slice was quality and the standout dish. Often tapas can be overly oily but not here. Thoroughly enjoyable from start to finish.,0,0,True,en-UK,Google
"very expensive 9 pounds 10p for satay chicken in which was very dry, i normally use Mr Chan a meal for 4 people comes to 45 pounds, here same dishes but only for 3 people came to i will never use again",0,1,False,en-UK,Google
"Great place to catch up with friends for good food and times. The food is good and there are a wide variety of soups, Momos in various styles etc. Tried a bit of everything and certainly ca n't remember the names of the dishes. Great place and pocket friendly too will certainly visit again Steamed Prawn momos Steamed Lamb momos Chilly Fry Momos King Prawn Wonton Soup Chilli Chiken Chow Mein Jhol Masala papad( Different name though)",0,0,True,en-UK,Google
"Great for a drop in, it's probably the best pub in the town centre, the food is always good and service usually good. I always go for sharing picky food, but I have also had regular meals and they have been good. Worth a look in.",0,0,True,en-UK,Google
Ordered 2 hours in advance for a specific time of. Phoned at to be told they're very busy and it would be a further 30-40 mins. That's precisely why my I ordered in advance. Maybe they could plan ahead to have my food delivered on time ?,0,1,False,en-UK,Google
"The only vegan items are the hash browns, pizza and brownies unfounfately. Not vegan myself but a massive chain like this needs to start having more items on the menu. The lime can be long at peak time but staff are patient and helpful. Good for food on the go. Bottled Drinks are a little expensive... go else to get those, do n't buy with food.",0,1,False,en-UK,Google
Great location. Here every 3 weeks. Beside Hammersmith underground & close to buses. Beds are comfy. Shower is good though this past 2 times I have n't been able to turn the heat down. Only real negative is the back facing rooms which I seem to keep getting recently( & I in premier plus rooms). The ' windows ' are practically non existent & when you slightly claustrophobic that not a good thing.,0,1,False,en-UK,Google
Great pub with plenty of room. Serving good pub food at reasonable prices. The staff are very friendly and happy to help. Would recommend.,0,0,True,en-UK,Google
"Very clean, kind service. Great to see gluten free bread and more vegan options offered. Four stars because only one employee. Slammed with Uber orders and in person.",0,1,False,en-UK,Google
"A proper sticky floored gig location. Great atmosphere, very laid back, lovely staff. It loses points though as you ca n't pay using cash. I do n't use anything else at gigs. It does put me off and I do n't go here as much because of it. Cheap night though as water is free:-",0,1,False,en-UK,Google
"Very dark in this establishment. Could just be the overall vibe they are trying to achieve. Service was decent, but I feel like we waited a long time for our orders to be taken. The wagyu bao buns were AMAZING! It's a shame that the starter was better than the main.. Moving onto the mains. Black angus steak, I believe, and chicken something. Ca n't remember the name. Will link pictures. The steak was very salty, and the peppercorn sauce made me feel kind of sick. Never had this problem before with any other shop. The chicken dish was amazing, and I had no problems with the flavours, temperature, etc, whatsoever. The steak really let me down. Overall, on the food. Some members of staff were very over the top. Forcing the "" sir / madam "" and I felt like they were programmed to be a hospitable robot. Another waiter who's name I ca n't remember was genuinely nice, and so was the young lady at the front of house.",0,1,False,en-UK,Google
"If you ever get chance to go milkstone road in rochdale you are spoilt for choice on which take out to get. Punjab take away is decent, I ordered a 9 inch pizza which was delicious. Also ordered the 12 mix kebab ramadhan offer so 2 naans with donner kebab, chicken, seekh kebab and kobeda for iftari. The food was decent and fresh & enjoyed by all, prices are normal compared to nowadays take out prices.",0,0,True,en-UK,Google
The service very slow and not very friendly staff and been very rude to customers and not very clean and toilets not very clean to not very happy with this MC Donald and not enough tables on the ground floor and they do n't let you upstairs or go upstairs to go toilets up there to,0,0,True,en-UK,Google
Food was really delicious and very good portions. The staff make this hidden gem even more special. They were really welcome and accommodating to us all for our birthday visit. Will hopefully get a chance to visit again some day but will always recommend to anyone looking for Italian food done right.,0,0,True,en-UK,Google
"As someone who leaves honest and gleeful reviews because I know they help people decision and people businesses, this was imperative because of your dishonest reply about this meal. I was truly expecting to be wowed because of the great reviews. I do n't know if it was the chef on duty or if everyone was tired and did n't care about the customers but the experience was nothing to write home about. Atmosphere The interior is picturesque and has great lighting but when we got in, there were still used plates on a table or two. The table beside us was sprayed with cleaning agent and was just left there it began to sting my eyes. Had to remind our host to please wipe off what he sprayed on it. Food The starter was just ok. The skewers were n't well seasoned and I made mention of it. The linguine pasta was cold and so oily. There were no sauces or dips at all and when i asked for chilli I was served mild sriracha sauce swimming in oil The food was so greasy I used up our serviettes wiping oil off my mouth. My husband asked for tomato sauce and was served ketchup Had to force our way through it because we were very hungry. I told the host I did n't enjoy it. We wanted to order desserts and asked for the menu infact but the main was so bad, we called it a wrap there. Other The menu is very limited. We noticed at least two customers walk in, scan the menu and walk out. An older couple who came in sat for almost 10 minutes before they were attended to. I was almost going to take their order because they just sat there. They left without dining. I was soooo hopeful this was going to be a usual for us but I could n't help feeling it was a waste of 65.",0,1,False,en-UK,Google
"Immaculate vibes, immaculate interior, and the menu is great too. Loads of choice, unique and interesting stuff that you do n't get at many other places. The drinks are lovely, and they have their own bakery( bread is for sale, very cool) which is a nice touch. The only reason I feel like is not appropriate is the price compared to portion size really. Everything else is honestly top quality, with pop ups, plants, and little gifts and goodies for sale too. We have been here twice and no doubt will return. I do recommend for brunch, if you after a light bite while you work!",0,0,True,en-UK,Google
"Would n't usually drive from North Swindon to the town centre to go to the cinema but following the closure in Greenbridge decided to book here for the first time. Easy to book online with reserved seating! Went to see Barbie with my 9 year old daughter and was pleasantly surprised at how good the cinema was. Clean, inviting and very polite and friendly staff. Thanks! Unusually for a cinema was not freezing cold in the screening. Very comfy seats Did pay as much for my snacks-small popcorn, coffee, water and pic' n mix as I did our meerkat cinema tickets Do n't pay for car parking in the car park below as you can get it free of you enter your car reg on the tablet where they check you tickets! Will definitely visit again!",0,0,True,en-UK,Google
Queens garden hull. A great place to have a picnic on the grass. Flavourz cafe is great for a 99 ice cream and sit in their deckchairs in the sunshine. There is usually some kind of event on. Today there is a German Oktoberfest beet festival. I will be sampling that shortly.,0,0,True,en-UK,Google
Good old fashioned department store I like the restaurant you can get a nice breakfast in the morning or a dinna in the afternoon roast etc or even a English afternoon tea cakes sandwich in a three tear stand like you get in the big hotels WONDERFUL three floors 1st perfumes designer clothing handbags 2nd womens clothing coffee shop and household items 3rd floor furniture carpets beds plus restaurant,0,0,True,en-UK,Google
"History of Soul Band,... brilliant, what a great night. Will definitely go again.-The venue could do with smartening up and a lick of paint, but otherwise staff are pleasant, prices could, as a music venue it is good.-I am of an older generation, some of my friends would not go because of decor, I am glad to overlook this because it was a great night.,",0,1,False,en-UK,Google
"Breakfast set options available that comes with tea or coffee. Able to modify the selections, changing beans to hashbrown. With no additional cost. Coffee and tea was great. Very friendly staffs. Nice collection of Spurs photos. A great place to rest and unwind.",0,0,True,en-UK,Google
"Visited a few times now, first time was probably the best time. Food is great value for money and very tasty and fresh apart from the pizza, could n't even get my knife through the base of it and just not nice, would be better off buying frozen pizzas rather than them bought in bases. The food service is very slow, over an hour when the place is not even half full so dread the thought of waiting on food when it is full. De Kofie Pot is both child friendly and dog friendly, they even bring out a bowl of water for your dog which is a nice touch and doggy definitely appreciated this. Staff are very friendly and helpful and the seating areas / scenery is lovely! Would return but not when I'm stuck for time and would definitely steer clear of the pizza",0,1,False,en-UK,Google
"Really disappointed after visiting on Saturday morning. The reception team were n't particularly welcoming and it seemed to be an inconvenience for us to be there. We paid 82 for tickets and without rushing, we saw everything in just 45 minutes. Sure it's colourful and there are some interesting exhibits but such a quick visit is very disappointing for the cost of the ticket. The staff dotted around seemed passionate and knowledgeable, it's just a shame there is n't really a lot to keep you engaged.",0,1,False,en-UK,Google
"Value for money, did nt had to wait so long for the order...",0,1,False,en-UK,Google
"Old school, family orientated friendly club. Has stage for events, dance floor, pool table. Get a game of euchre, Medway traditional 4 handed card game. Had a fabulous evening, and a great laugh with old friends. Will start to visit frequently.",0,0,True,en-UK,Google
Masala fish and chips is good. Full chicken is also decent. Not 5 stars as they need to improve on their sauces. Sauces are not the one!,0,1,False,en-UK,Google
"Staff are lovely and very helpful. Handy place to stay to watch' Posh' play. Handy base to visit Peterborough the Fens etc. I had an enjoyable stay and will return again. Big breakfast, self service. My only complaint is the bed was sunken on one side with a deep indentation. I would even stay again with that poor bed as I slept on the other half. Room 6 good for a person alone. Clean, tidy and affordable. X",0,0,True,en-UK,Google
"Usual Weatherspoons experience, busy middle of the day with pensioners and people who perhaps should be at work. But found a table, ordered on the app, drinks arrived quickly, followed 10 minutes later by our food. Food was OK, not amazing but worth the money, Pepsi Max and BBQ Chicken breast for less than a tenner, ca n't go wrong!",0,1,False,en-UK,Google
"Found this Weatherspoon by chance whilst walking around St Albans. Charming pub, much bigger on the inside than what you see from the outside. Had a bit of Sunday lunch. Food was good, portion size could have been a bit more, but very tasty. Service was extremely fast even though the place was quite packed out. It's definitely worth a visit.",0,0,True,en-UK,Google
"Only used to spa for the day( was a relaxing gift for my mum) however, there is no pool and no jacuzzi. The gym is only for guest and throughout my usage of the spa facilities the gym was empty. Alot of misunderstanding and back and forth of emails regarding my booking in other words reception service / solutions were inadequate. Was nt many staff about to attend to customers at the bar, so I got alittle bit late for my massage appointment even though I arrives 40 minutes early. Bathroom within the changing room was very 3 * standard. I'm sorry if I do n't sound appreciative, but I'm sure we would all want 5 * facilities and access where advertised. Would n't really recommend going to the spa there. Have n't stayed there and probably would n't.",0,1,False,en-UK,Google
"It's a really great idea for smaller tapas style dishes so you can try more of the menu with your mates. Definitely go here with a bunch of people after a hard day chopping wood. It makes you feel like you deserve the flavours. The chicken pakora was unfortunately a bit dry but the sauce was spot on. The garlic naan has raw garlic on it which did n't hit the spot. Just stick to the curries and you'll have a good night out. Cool atmosphere, nice service.",0,1,False,en-UK,Google
"I rather liked the Benjamin Huntsman when I visited on a recent trip to Sheffield. Located at the top of Cambridge St, it is only round the corner from another Wetherspoons, the Wather Works. Benjamin Huntsman was notable for this steel producing town as he invented crucible or cast steel & he opened a plant in Sheffield around 1740. The building is rather interesting inside with itsl industrial elements & overly large pipework. Two coffee machines on the lower floor along with an accesible toilet located to the rear. Other toilets are on the second floor up a staircase-note at the time of visiting, the ladies toilets only flushed if you press both buttons at the same time. Some cubicles gave this instruction but not all, so just bear this in mind if paying a' visit'!",0,0,True,en-UK,Google
Very helpful staff coffee before shopping in asda,0,0,True,en-UK,Google
"Food is good, bit pricey but only halal place nearby. Would recommend",0,0,True,en-UK,Google
"Very disappointing. One of my favourite pizza delivery places. Tonight it was cold, scarse toppings and the salad was so small it was silly. I also had to phone to chase. Maybe do n't order on a Friday. Normally great but today it was shocking",0,1,False,en-UK,Google
"At the moment during January, entry is free but of course they appreciate voluntary donations which you can do by card or cash. They do offer free guided tours or you can have an audio guide but that waffles on a bit. We were lucky to meet one of the guides with free time and he was interesting. The original part was built in Norman times( 1114) and the rest was added 1270-1328. There are numerous memorials with a high proportion of Devon soldiers. Numerous historic items can be found with the original mechanics of the large clock above the gift shop on view. The organ pipes are enormous being over 10mtrs tall. Well worth a visit. For only the next couple of days there is a light show on in the evenings.",0,0,True,en-UK,Google
"The food was really nice. Small portions, but flavoursome. Not a bad price overall. The service was excellent, I really ca n't fault it.",0,0,True,en-UK,Google
"We went for a birthday party the other day and the food was lovely-one of the members of the group did n't get their food for half an hour, however when we questioned this, her food was brought over and we received a large amount of free desserts which was unexpected and very much appreciated. The people we spoke to about the missing food were not the same as took our order but they still sorted our problem without question so thank you Shih, Jack and Alex",0,0,True,en-UK,Google
"The vibes in here are the best. Super cosy and traditional. Stone floor, open fire. Perfect. The staff are delightful too, and they make a good cocktail. The menu is traditional Scottish and everything was very good. Could have had more veggie options, but the veggie haggis wellington was spot on. sticky toffee pudding to end with.",0,0,True,en-UK,Google
"We visited Song for my mother birthday and it was a lovely experience. Great buffet with a wide variety of dishes, providing plenty of options to choose from. Despite being extremely busy during our visit, the waiters provided a lovely service. The food was good and offered a refreshing change from the buffets we're accustomed to. They even surprised my mum with a birthday card which was unexpected. Overall, it was a satisfying dining experience worth trying.",0,0,True,en-UK,Google
Food was very well flavoured-crispy okra was done to perfection and there is so much choice on the menu depending on any dietary preferences! Staff are attentive and come over regularly to check in-they did make an error with our bill but all in all I go back for sure,0,0,True,en-UK,Google
Nice alternative to Nandos. A good choice of food with varied levels of spice. Staff friendly and polite. Place is nice and clean. Seems popular with Uber drivers. Loses a point as the large drink is a medium and if you like your spice( like i do) you need a good refreshing drink it down. I ve added the menu so prices right as per date,0,0,True,en-UK,Google
"I'm an on-and-off customer of the past years who thoroughly appreciates the range of milkshakes that this place makes. I've tried the milkshakes that other establishments make, and for similar prices being charged, they really do n't compare in quality to this shop. for a' basic' milkshake in a large cup only amounts to of something to drink, however, and similar upcharges are a lot more apparent with the other treats on offer, so I can only recommend coughing up the money for the milkshakes if you can stomach the price tag.",0,1,False,en-UK,Google
Been here after long time and really enjoyed quality time. Very cool atmosphere and lovely decor. Plenty of seating inside as well as at the back in beer garden. Good service by friendly staff. Even though not much impressive variety of drinks but still better than other pubs they offering. Surely coming back for their food soon.,0,0,True,en-UK,Google
"Very busy place. Long waiting. Need to wait quite long time to get a seat. Ourself need to clear the table and clean it, the previous customer kept all their trash there itself. One or 2 staff was there, they just brushed the floor. Soo many people are simply sitting and spending time there, so others ca n't find seat to sit and have food.",0,1,False,en-UK,Google
"I used to like peri Peri a lot but sadly it seems when ownership changed it went down under, 3 different times I've ordered mini platter with rice and they've given me mini platter and chips, when you pull them up they do n't really care, I think the one in lawn lane is 10 times better but if I want my order from the town centre I order from the peppes which is next door. You only have to look at which one is getting more customers and you can tell Peri Peri in the town centre has serious problem. I hope they fix up or let Ahmed show them how it's done.",0,1,False,en-UK,Google
"Fantastic location that overlooks the amazing view of the river. Very large terrace where you can take a seat and enjoy your meal / drinks in the circle of your family or friends. But the paramount of importance is the firepits, which always get you warm in any kind of weather and will make you feel comfortable as at home. Food tastes differ but enjoyable",0,1,False,en-UK,Google
Pretty standard Pizza Express with all your usual favourites. Service is friendly and fast. Food is well cooked. The restaurant does look over the street and is good if you get a window seat. I was a little amused that the mint and elderflower presse is just a standard elderflower with a couple of mint leaves chucked in,0,0,True,en-UK,Google
"mainly due to the "" loaded fries "" I say that loosely. The main reason for Nandoes was to try the loaded fries, and was just mega disappointed. But I'll get to that at the end. Sunset Burger: Absolutely lovely, and tasty. Around on its own I believe, and then instead of going for the sides we opted for the loaded fries as another dish instead. The burger as a stand alone item would be. Loaded fries: Do n't get fooled by advertisement. It was 8, and I tasted 5 too much. Firstly the loaded element, which was hard to find any chicken it claimed to have in, I think I counted around 3 strands. And then alot of the loaded, is very central, so you feel there is no flavour else where. The main issue is the flavour / taste, the only way to describe it, is it tasted like the old mini oven pizzas I used to have when I was younger. The taste was identical to that pizza, which was so odd to have that cheap oven pizza taste on chips. It did n't have any unique flavours, or any spice. We had to drown it in hot sauce, to then get Hot Oven Pizza flavour. Honestly I would n't recommend it at all, it's not worth disappointing yourself for 8. Stick to what you know, and get the usual with 2 normal sides. And stay away from the odd flavours loaded fries. Shame!",0,1,False,en-UK,Google
"Affordable, friendly restaurant with carefully-cooked food paired with lovely wine. Our waiter and the lady manager made time for us and ensured our experience was good. Still learning about Japanese food, I hope to return soon.",0,0,True,en-UK,Google
"Went on a whim and ordered here despite my previous abysmal experience with Pizza Hut in Hayes. I was pleasantly surprised. The first thing I noticed was the pizza had not been overcooked. The crust golden, like it had been soaking in the rays on a picturesque Caribbean beach. Perfectly moist and spongy as one would expect. Secondly, the cheese was there. Usually I am second guessing myself, wondering if I had accidentally clicked the' Extra Dough' option when ordering, rather than extra cheese. This time it had visibly slid across the surface of the pizza in transit due to the sheer weight and consistency-something that I wo n't deduct points for. Anyway, having a few slices with a bit less cheese, knowing you are going to reach those absolutely coated came as quite an exciting and almost tense ordeal. The sauce was plenty ladled, and because the pizza was n't overcooked, the toppings were juicy and tender. Remember, if we want pepperoni crisps we will just buy them from the shop. I guess this time the person preparing the pizza is a connoisseur themselves; or they just care about their customers. All in all, great experience.",0,1,False,en-UK,Google
"Me and my partner had dinner here tonight. Great food, quick service and staff lovely & friendly. Lovely atmosphere. Will visit again.",0,0,True,en-UK,Google
"I've really enjoyed a couple of visits on my own before. Had halloumi fries then and loved it. This time with my husband, we had really chatty friendly welcome. Hubby is dairy intolerant and their allergen menu is accessible through a qr code. You tap in what your are allergic to and it hides menu items that are off the list. He was quite impressed with this. Unfortunately had to drop a star for food this time. I ordered buttermilk fried chicken it was huge( see pic) and had a weird curry taste. Now wondering if actually they served me the wrong thing. Two flat coated breasts arrived, I took one home for the dog and the paper towel in the box was stained yellow! Hubby fishfinger sandwich looked great but was bland.",0,0,True,en-UK,Google
"Was a pleasant experience, has a drive thru and plenty of parking. Bakes are not always warm",0,0,True,en-UK,Google
Hired a room upstairs very good but only gave 4 stars because of the stairs so I'm not sure if disabled people could access it.,0,1,False,en-UK,Google
5 guys have been my favourite burger place joint since I tasted it for the first time. The one is Norwich is no exception as well. Such fresh burgers and fries. Friendly and helpful staff and is quite spacious with seating on 2 floors. Would definitely recommend.,0,0,True,en-UK,Google
Always Loved the kfc Hot Wings. I love the service and smile that most of the staff have while they take orders: The fries are still disappointing. They do have hot drinks! And their hot chocolate is nice,0,1,False,en-UK,Google
"The cinema used to be quit cold so I used to choose other cinemas that were warmer( and cheaper) but I was pleasantly surprised to find it lovely and warm, made for a far more pleasant experience.",0,1,False,en-UK,Google
"Great location and quieter than city centre. Hamilton Square train station 5 min walk. 5 mins and 1 or 2 stops and your in the city centre. Room was a bit tight, and toilet door would n't close properly. Staff super friendly and helpful. We did n't use the restaurant so can not comment.",0,0,True,en-UK,Google
"Unfortunately there were no real ales on, but the Guinness was good. A real gem of a place with mosaic flooring and etched windows. A listed pub full of Victorian charm. Well worth a visit if you are in the area.",0,0,True,en-UK,Google
"Good food overall and great variety of drinks. Nothing too spectacular in the atmosphere, but we saw it quite busy every weekend so assumed it's a beloved spot for the locals!",0,0,True,en-UK,Google
"Atmosphere here is just like old Bombay, yes not Mumbai.. you may relish their beautiful atmosphere. It is all tapas menu( small portion). Delectable lamb biryani comes with 6 pieces of lamb. I do n't like their Chai as it is simple cinnamon machine tea which Indian may not like.. service is great. Love their garlic naan, railway chicken... It is always a busy restaurant.",0,0,True,en-UK,Google
Fantastic pub if you ever fancy a few beers in Islington and not have cash intravenously removed from your account. The curries are n't bad either.,0,1,False,en-UK,Google
We've been eating here for years & I can honestly say it's the best Thai food it's always delicious the service is quick & the staff are lovely,0,0,True,en-UK,Google
"Modern hotel in a good location, just a short walk from Stratford station. Comfortable, quiet rooms with air conditioning and a modern bathroom. Quite a nice view of London from the window too. Did n't have breakfast but Premier Inn breakfast is usually pretty good. Docking a star as the water in the sink was draining very slowly, and I found a pill( ? ? ?) on the floor, which is obviously quite the health and safety risk for people travelling with young children.",0,1,False,en-UK,Google
Great that this historic place has been restored and brought back into use. Helpful friendly staff.,0,0,True,en-UK,Google
Situated across from Victoria station and bus garage along from Victoria theatre. The Staff are friendly. The Prices are ok for the central London Victoria area. Plenty of beers on tap and ciders on tap. The Food is what to expect from a Witherspoon not award winning but decent enough to fill a hole. Enough seating for one hundred people.,0,0,True,en-UK,Google
Good space for fun time with little ones. I have a 18 month old and we chose just 1 additional event which was the story telling for babies 0-2 years. It was short and sweet and we gor plenty of time to enjoy the activities spaces.,0,0,True,en-UK,Google
"Nice and quick, staff was very very busy in peak hours. Place is alright. Reception area could be more cleaner. Good to have a quick grab. Parking is a problem. Good it's Halaal now. Taste is upgraded.",0,0,True,en-UK,Google
"A very pleasantly situated spoons along with other food outlets near to a large shopping centre. Nice outdoor area. The food was typically spoons, hot, cheap and tasty, I had katsu curry. However I felt some of the staff needed to move a little quicker as I had to go looking for my app ordered drinks after 15 minutes and they were n't that busy. James, however cleaned our table and bought food. He was a nice pleasant person who made me feel that our visit there was worth it after all.",0,0,True,en-UK,Google
"My overnight stay at the Mercure Bedford was wonderful. The staff were attentive and friendly. A huge thank you to GM and Steph( the Sales Manager) for pulling out all the stops!! A big shout out to Godfrey( the Catering Manager) and his team for the spectacular array of dishes, including some tasty veggie options.",0,0,True,en-UK,Google
Good price for a standard paper based game that lasts for a long time. Decent food too for fair prices.,0,0,True,en-UK,Google
"The recent refurbishment improved the feel of the store a lot, creating more seating space and open space, the decor gives it a homely feel. I've been here several times and always enjoy a decent amount of chips and great sized cod, sometimes a little too oily. The staff are always friendly and pleasant. The store is always clean and tidy.",0,0,True,en-UK,Google
"Clean shop, good service, cajun fries were quite spicy and for the me the burger patty is slightly overcooked, I prefer it still a little pink and juicy. Excellent milkshakes and 3 beers to select from. Overall had a good experience.",0,0,True,en-UK,Google
Lovely place got busy quite quick( came on a Sat day). Very modern looking and do food here which I did n't try this visit. Cocktail menu is quite extensive and in the week its 2-4-1 and cocktails which works out a good price and they are really good. They are a tad pricey though if you come when it's not 2-4-1.,0,0,True,en-UK,Google
"A very easy option if you have people with varying tastes. No need to book, although you can if you want to be sure. The carvery choice was good and the mash potato and roast potatoes were delicious. Outside seating next to a large open green space. Quite a walk from the carpark round the back to the entrance so you might want to drop off anyone with limited mobility before parking.",0,0,True,en-UK,Google
"First time trying Uyghur food, overall very delicious mains and great value for money. Lambtugur dumplings: delicious, dough is thicker than other Asian dumplings I had, almost similar to a pelmeni. The meat is well seasoned and goes well with the vinegary chilli oil Diced Leghmen: was intrigued by the idea of diced noodles and it definitely delivered. There was a great crunch from the veg, the sauce was spicy, numbing and a little funky which was delicious. Kept having more! Etles spicy trotters: the sauce on this is truly exceptional, I personally love the texture of trotters so I really enjoyed this dish, maybe something for the more adventurous eaters as my friend did n't like the texture( but still loved the sauce). Honey cake: dense and oddly cold, was n't the best honey cake I had. If I were to come to Etles again I stick to the mains! The staff is friendly, food comes out quick, overall great value for money with large portion sizes. Enjoyed it!",0,0,True,en-UK,Google
