text,label,prediction,is_correct,variety,source
On Saturday night I took chicken Gulzar. After having it my 2 kids had severe pain abdomen looks like contaminated or unhygienic food. Severe food poisoning taking treatment for it was good as I ordered many times but not maintaing quality now a at ur own risk,0,1,False,en-IN,Google
So guys the cafe may looks not fancy from outside but the food is good. The owner also behaved boy good experience there pizza was good and fries also bro need to improve in burger,0,1,False,en-IN,Google
"Good and warm food, served in adequate time. Staff were also polite enough. But lot of insects flying around, making the atmosphere quite unpleasant. Please cater to it.",0,0,True,en-IN,Google
Burgers are very tasty But fries are so expensive and their quantity is so less Good experience for me,0,1,False,en-IN,Google
This restaurant has a really good taste. The tandoori chicken here is juicy n full of taste. I had taken many parcels from here n ordered the same too. U get the same taste everytime. Biryani is also good.,0,0,True,en-IN,Google
I'm kind of surprised with taste of the food. It tastes really good and the quantity is also pretty decent. The quality and quantity of the food is totally worth with respect to the price. Service of the staff is good. Easy to reach As it is located at the centre of the city but parking maybe a little concern here.,0,0,True,en-IN,Google
The place is nice and at the start of the highway. A good place to stop for a quick coffee or for snacks or for a light meal. Very spacious and good food available. Located in the ground floor with few steps to take you there. Ample parking available in front of the restaurant. Good place to visit with family and friends.,0,0,True,en-IN,Google
Not a big temple but a big deity and very Divine. This is a Grama Devata temple at Palakollu. Lucky to be here for 60 years anniversary meal by coincidence,0,0,True,en-IN,Google
Restaurant location is easily accessible; no much parking space though. Food quality is good. Service time is 10-15 minutes atleast. Prices are reasonable. not very expensive. Eatable variety is ample. A must visit place for once atleast.,0,0,True,en-IN,Google
This restaurant is really awesome with a lot of varities but one thing is not good that this restaurant is very costly..,0,1,False,en-IN,Google
"The ambience and service is good, the food is okay but the costs are terrible and the quantity is also less. Not even a bit I would recommend this hotel to anyone.",0,1,False,en-IN,Google
"75 % of the items are perfect in taste, others are not bad but not so good. You can avoid tandoori pasta, virgin mojito because of average taste. * * * Try Aloo tikki burger, Cheese garlic bread & Achari paneer pizza, one of the best in town so far! * * * Quantity for fried rice & manchurian should be increased by a little. Sitting arrangement is good, vibe is good but not the best in the city. Overall a place to be recommended.",0,0,True,en-IN,Google
Overall food is good and quality is nice. Ambiance is good in the first floor and has big aquarium. People who go with kids can enjoy a lot. Reasonable price and worthy. Waiting is around 15-20min for the ordered food. Staff are cooperative and friendly. Overall maintenance is good. The place is neat and clean. Good lightning in the first floor.,0,0,True,en-IN,Google
"Govardhan Sweets is a basically famous among people for their samosa and litti.. overall this shop is good but there is space issue, you ca n't seat and enjoy your order over there. Must try goverdhan special samosa.... If I'll talking about other sweets then it's not good in taste!!",0,1,False,en-IN,Google
"I am regularly visit here once in a week, Karan is so humble & respectfully deliver the customer expectations. He is so deadly dedicated towards his job.",0,1,False,en-IN,Google
I wish I could gv star rating to kwality... is very slow... As slow as snail n when food appears.. disappears in minute because quantity is too less. They made my kids happy by giving them balloons,1,1,True,en-IN,Google
"Fine option for a quick early morning breakfast if you are in the vicinity. The place is a bit cramped for space, but the food was decent.",0,0,True,en-IN,Google
"I went there with huge expectations but came out disappointed. Mojito tasted like cough syrup. Chicken was undercooked. There was hardly any chicken in popcorn, it was mostly coating only. Even tho it's already a cheap eat, it still does n't justify it price.",0,1,False,en-IN,Google
Superfast & express trains stops here.. Nothing to say better than many other railway stations and crowdy.,0,1,False,en-IN,Google
After renovation this theatre looks good. Space between seats is not enough. Reservation facility is not available. Theatre is in first floor. Price is not upto the mark as their service.,0,0,True,en-IN,Google
"Great place to spend quality time, the food is though costly, but live music and good service.",0,1,False,en-IN,Google
"This is a very old restaurant. The samosa is very tasty here. Believe me, you will be crazy about this place.",0,0,True,en-IN,Google
there food are not so good but if you feel hungry then you can try this.,0,0,True,en-IN,Google
Overpriced and once found cockroaches on the place and seriously the items served does n't justify the price as well as the wait for food.,0,1,False,en-IN,Google
"The narrow staircase leads to the cosy, idyllic cafe with an interesting menu. Portions are quite large! We had some nice cold coffee with lunch as we people-watched other tourists on the busy Mall Road. Friendly and professional staff. I believe we missed the terrace level for a view.",0,0,True,en-IN,Google
"Very bad and dirty theatre, no seating arrangment and also no a / c and fans are also 3or 4 is counter is also very bad in chitradurga all theatres are very old theatres",0,1,False,en-IN,Google
"Red Velvet Cake tasted fine but weighed 400gms on food scale while It was sold saying Half Kg cake. Furthermore; they listed on DINEOUT Pay, but do n't accept it. Then why you listed ?",0,1,False,en-IN,Google
"Belgium waffle Nirala Bazaar is a desert place in Aurangabad. The place serves a variety of waffles, pancakes, coffee, etc. The place has a really good vibe and my overall experience was good. I had Biscoff waffle and KitKat waffle and both of them were delicious.",0,0,True,en-IN,Google
"This is a new restaurant opened in the heart of the city, it is right opposite Samdariya Mall, ground floor has snacks and bakery, upper floor has a restaurant for dinner and lunch, It has very beautiful surroundings, beautiful fountains and a great place to sit. Food is good.",0,0,True,en-IN,Google
I have seen most of the hotels in Bongaigaon among them all Madhuban hotel is the best hotel and their maintenance is full neatness. Food test is also good servers also treat well,0,0,True,en-IN,Google
I think cinema hall is better and full air conditioned and sound quality is also good. Picture quality is also nice. Comfortable seats. The onlely probelem is people getting out and in repeatedly for food cause distraction and food was little bit expensive. Overall it was too good staff and servicing is also good,0,0,True,en-IN,Google
"I love the combo of veg momo, the food quality and taste of momo mirchi is very good,",0,0,True,en-IN,Google
"Place does n't have much space, needs better organization to buy something effectively. Cakes can be better.. as better options are available in the city now as alternative for cakes.",0,1,False,en-IN,Google
My visit to KFC Bardhaman was a disappointment... There was a lack of cleanliness.... I could rather say it was dirty.... The tables were not cleaned after its use.... Even the food was not up to the mark.... The chicken did n't feel fresh... It felt as if they had just heated it and gave it to us.... I really did n't expect it to be like this.... I hope they fix these issues.... In the near future...,0,1,False,en-IN,Google
"Of you want to have good tasty food you must come here. Ambience is average, not for big family treat. Staffs are supportive and caring. U will feel like you are in home. Do visit for tasty food. We tried hydrabadi chicken, chicken butter masala. Taste is nice.",0,0,True,en-IN,Google
Good place for a small birthday celebration Good ambiance First place to introduce the good waffle in town,0,0,True,en-IN,Google
"The Grand Lazeez, a good place for family dinner have a nice menu with variety of Indian dishes enjoyed the tandoor items and everything was kind of heavenly except the dessert which I felt a bit off. The service was good, the ambience was good and it clean and white. They are located in the main road and have parking facility too.",0,0,True,en-IN,Google
"This resturant is situated at Ambikapatty, Silchar. The ambience was great but the service seems slow and lazy. Food is not upto the mark and quantity is not as per the cost. The menu was not clear it says Fish Bhaji but what they provide was Fish Cutlet. Meet and pulao was average. One time visit can be recommended but I will prefer RannaGhar over this because of quantity and price comparison",0,1,False,en-IN,Google
Amazing food and environment. They have a variety of food and at good prices. The staff is super friendly. Food is delicious as well. They play very good music too. would recommend it although the delivery could be a little faster.,0,0,True,en-IN,Google
The cost is very low it would be better to buying chicken here I liked it very most the place is also good,0,0,True,en-IN,Google
Place was decent for 50-60 people gatherings. Price are also on decent side. Owner / Manager was also quiet cooperative. 2 hall are there for separate small functions & parties. Restaurant is there at ground floor. Food was good. Easily recognizable on road. Locality is good. Parking is not sufficient. Cleanliness is 4 out of 5.,0,0,True,en-IN,Google
"ONE STOP. For the taste and the quality. Do try Mushroom Duplex, an exclusive dish of Yamuna Nagar.",0,0,True,en-IN,Google
I really loved this aloo tikki chaat. We also tried the dahi batase and idli and they were really tasty too.,0,0,True,en-IN,Google
Food was ok and pocket friendly. Also what we get that reasonable.,0,0,True,en-IN,Google
The restaurant is made in a small place but they designed it very creatively. It looks so beautiful. The service and food is average.,0,0,True,en-IN,Google
Very crowed place. Ghanta ghar is also not working,0,1,False,en-IN,Google
"Serves the purpose it's built for in a wonderful way!! Spacious main hall, Dining hall. Well maintained, Ok Rest rooms!! Narrow approach roads n limited parking space is to be managed.",0,0,True,en-IN,Google
"Good budget place and decent rooms for the budget. Bang opposite the junagadh bus stand. 5 minutes walk to the railways station. Has a rooftop restaurant with girnar mountain backdrop. Only minus is the railway track just next to the hotel, so sleep is disturbed by the running train noise and loud honking. Rest all is good.",0,0,True,en-IN,Google
"I ordered food like 5 6 times and everytime it tasted very good... I had Schezwan chicken, lemon chicken, biryani, chicken Manchurian etc and all were yummmm... the quality is good.... i also like their delivery service",0,0,True,en-IN,Google
Quality food is severed here and you will get variety of dosas. Good ambience and Good service.,0,0,True,en-IN,Google
"Veg restaurant with good choice of dishes. Staff was prompt and courteous. Had lunch here and food was good. Sabji portion is plenty, serves 3-4 people. Veg Kadai and curd rice was tasty. Entrance to the hotel is not good. Due to the construction work( I think local municipality works) the sewage nearby is not closed! No dedicated space for parking, it is my roadside.",0,1,False,en-IN,Google
Atmosphere is really good but food quality and service is not comparatively good as price.,0,1,False,en-IN,Google
"Their cheese burst is awesome, sometime they deliver late but yeah it's worth to wait",0,0,True,en-IN,Google
One of the best bakery in Amritsar city! The cheesecakes here are delicious. You can try a variety of desserts and snacks here. Overall a good experience. A good place for enjoying food along with a good time with your loved ones.. food and service is good.,0,0,True,en-IN,Google
"I am editing the review after an year, in these have went to the restaurant for 15 to 20 times and ordered through swiggy. Recently, am facing worst experiences from the restaurant and some the things that I observed are: 1. Chicken biryani is not that par in taste and quality wise compared to the price. 2. Chicken lollipops are worst. I got leftover food delivered to me which I ordered through swiggy, chicken was hard to chew and dry. Also, have tasted nalli gosh biryani which is awesome in taste. I can see that the quality is decreasing over the time. We have ordered: mutton hot & sour soup( Rs 145), tandoori half plate( Rs 250), mutton dum biryani( Rs 350). 1. Mutton soup was a bit spicy. Really well. 2. Tandoori was awesome, best tandoori in. Chirala. No resturant in chirala provide Mayo( dawat, kanaka Durga) but they provide. Green chutney was superb. 3. Mutton dum biryani, mouth watering, biryani is soo good and mutton was perfectly cooked and juicy. Must try items: tandoori and mutton dum biryani. Ambience was ok, music system is available there, i ca n't find a TV. Soft tissues are not available.",0,0,True,en-IN,Google
Good enough portions in budget Good taste!,0,0,True,en-IN,Google
"The food is ok, the environment is good, location is good, interior is good, the prices are good. So definitely give it a try It's on first floor only stairs available.",0,1,False,en-IN,Google
"Place is average. Snacks and sweets are average here. However, there is always a bad smell that lingers there. Do n't know from where. I experienced it twice there. Makes the environment look bad.",0,1,False,en-IN,Google
"Best place to try buffet, meals, curry point curries at Mancherial. Outside they have tandoori and grill items too. And a perfect spot to look at Kebabs or Irani chai. A full house restaurant at the heart of the Mancherial. Liked the quality of food here.",0,0,True,en-IN,Google
Food was Veg but not too good. Quality of Tomato soup was like sweet sauce. Service was very good.,0,0,True,en-IN,Google
A good light evening kind of park. Grass area is there to sit and some static water is there. Avoid that water. Good place for photography. There is a stadium right next to this place.,0,0,True,en-IN,Google
"This quick bite fast food joint at Salt Lake is very pocket friendly and also had wide spread of variety. Food preparation is little bit oily, we had Rolls. But is great option than other joints nearby.",0,0,True,en-IN,Google
"You love everything associated with you right from your early childhood and manhood. Is n't it ? One of such places to me is TIRUCHY CAFE. Not this one. It was opened as a branch of the old but evergreen TIRUCHY CAFE, near MANIKOONDU( Clock Tower) associated with me right from my college days. I studied my PRE UNIVERSITY COURSE( popularly known as PUC) and degree course at CHIKKAIAH NAICKER MAHAJANA COLLEGE at VEERAPPAN CHATRAM, a locality of Erode Corporation. TIRUCHY CAFE FOOD PARADISE A / C is a branch of it. Every, TIRUCH CAFE, irrespective of their names, offer traditional native recipes. It is a vegetarian hotel, serving Tiffin in the morning, meals in the noon, snacks and tiffin during evening and night. The ambience ca n't be termed as grandeur but the recipes are mouth watering. Especially the MOREKUZHAMBU( a side dish watery in nature and yellow in color, prepared with curd) they provide for meals is excellent in taste. They undertake outdoor catering orders too. A parking lot for 4 wheelers and 2 wheelers is at the back of the hotel. An advertisement regarding car parking is appended herein. There, a advice that the parking lot is free for the first 20 minutes and thereafter it is chargeable, is exhibited. Hot and cold beverages are available, throughout. Rest rooms are there. Not wheelchair accessible. I RECOMMEND THE RESTAURANT FOR A SATISFYING TIFFIN OR MEAL. IT IS NOT EXPENSIVE. THE RESTAURANT IS ON METTUR ROAD NEAR ERODE BUS STAND just opposite to KALYAN LODGE. When we visited some days ago, I found out that the A / C section was whitewashed afresh. Other than this nothing has changed.",0,0,True,en-IN,Google
"One of the well-built and oldest mall in Noida it was established in 2005 and used to be a very happening mall besides but after DLF came the mall almost died out, still its good for movie watchers and parking coz its cheap and big",0,1,False,en-IN,Google
I did n't order from the menu in this hotel. I attended a special event and the hotel provided lunch. We were given chicken briyani and chicken gravy. Both were very good. And everyone else who accompanied me also liked it and their services were quite good. Thus surely I would recommend this hotel for a visit.,0,0,True,en-IN,Google
"It's been a while I have been visiting this place occasionally and If you're in the town and thought of having an authentic maratha dish, I must say you're at right place. This place is simple, neat and clean. Chapatis are hot, soft with crispy at middle and when you dip in sherwa and have it along mutton you will go crazy, the mutton is well cooked and texture of mutton is so good, moreover I guess everything is fresh, even onion and lemon which they give as salad are also of good quality unlike other restaurants which they serve low quality salads. Felt like home made food.",0,0,True,en-IN,Google
"Its one of the wonderful, delicious, palatable food restaurant in Srikakulam. Its not the 5 star but maintenance is up to 5 star range. Cordial responded staff. Generous management. Suitable for all kinds of functions, meetings, marriages and birthday parties. Totally en-marked hotel at Srikakulam.",0,0,True,en-IN,Google
"Centrum is a very good hotel and located right in place. Mathura bus stand is just a neighbour and the train station is also not too far. Rooms are big enough to accommodate committed people but house keeping service can be one of the best in cost range, they have their own parking for the guests but do n't have dorm for drivers, so you need to arrange a stay for your driver. They have a very good and known food stall, where you can enjoy a yummy veg meal, sweats etc. You can get room service from their restaurant. There are multiple other hotels also if you want to eat somewhere outside.",0,0,True,en-IN,Google
"Thank You Second Wife Management, specially for decoration of My Wedding Anniversary and Humble Services. Delicious food at Geniune Price and Management Behaviour was very Good. Thank You Again",0,1,False,en-IN,Google
It was good but not so much crowded as the people still do n't know about this restaurant.,0,0,True,en-IN,Google
Hmmm.. taste was average there was nothing uniqueness it was okayish but had to wait alot to get the order and the dishes which we ordered was fast moving and simple..( add more flavour or touch more punch of garlic adds a proper Chinese flavour),0,1,False,en-IN,Google
"Good food quality. Regular flat price. Good services. Variety types of dises. Both veg and non veg available. Birthday cakes are found in low price and are of good quality. Regular fast foods like burger, sandwich, etc are available in low price and are of good staffs. Pastries, dry cakes and muffins are also available and are quite delicious.",0,0,True,en-IN,Google
Very old bakery in vellore. We can get freshly baked bread and biscuits. I have been regular customer for the last 40 years. No compromise with quality.,0,0,True,en-IN,Google
Godavarikhani chowrasta which is the central of Godavarikhani where ull be getting everything on holidays there will be road shows on Ganesh chaturthi and visarjan loved it,0,0,True,en-IN,Google
Standing table Dedicated Parking but you can surely park on the side. Slip system( pay and give the order slip in the kitchen beside) Food is good. Right outside Vishal Mart No sitting. You can have it in car. Self service,0,0,True,en-IN,Google
"This place was right across our Hotel ie Hotel Lake Pichola and I thought there no need it to visit it personally since the view was clear from our hotel. However, I ended up visiting this place for some reason and trust me I do not regret it. Watching birds flying away and then coming back to their place with water flower beside you along with cool breeze under open sky was something to experience. We did feed the birds as well and trust me my kids thouroughly enjoyed it. I glad we went. Must visit!",0,0,True,en-IN,Google
Budget hotel is good. But cleaning side need to improvement. Also room service is not good.,0,1,False,en-IN,Google
Food is good and value for money. It is situated at the centre point of the market and temples. Mostly too crowded. They have two branches. One is near Sarangapani Kovil or opposite GRT jewellers. Another one is near Anandhas showroom. Both the places are too crowded.,0,0,True,en-IN,Google
Went there for dinner with family. The decor is good. Serving time was reasonable. Food is good. Second visit within a month. It has car and bike parking in the basement which is very convenient as the place is in a busy area.,0,0,True,en-IN,Google
"I had a great experience at Sudamache Pohe!.... They specialize in pohe, and my brother and I tried their "" Tari Pohe, "" "" Indori Pohe, "" and "" Sambhar Pohe. "" I highly recommend their "" Sambhar Pohe ""  a must-try for everyone! The flavors were fantastic and the service was excellent. Ca n't wait to go back for more!",0,0,True,en-IN,Google
"Hindi bhavan, the building for time being allotted for Durg comissionary. It's one of the oldest building.",0,0,True,en-IN,Google
"Loved thier momos. We ordered paneer steam momos, chicken pan fried momos, mojito and a combo. The mojito was not to our liking which we did inform them. The service needs to be improved as there was some confusion in our order. Overall, it's a cosy place to hang out with friends. Would recommend.",0,0,True,en-IN,Google
It is the best place for samosa chhola.,0,0,True,en-IN,Google
"Very old place serving Misal since very long. It is said that this place started serving misal for the first time. Misal is unique than normal misal yet very good in taste. Rassa comes in light green color having flavor of Ginger and Chilli. The taste, though different, is really really good having Puneri touch. Prasad Shira was too good to describe. Would love to go here regularly.",0,0,True,en-IN,Google
Nice please for hangout but due to over crowded its take to much time for tea some time. But overall nice place,0,0,True,en-IN,Google
"Try Samosa and Dosa, you'll like it... Avoid other items with Average taste. Tried Masala Mirchi Bhaji and Onion Pakoda was not worth satisfactory.",0,1,False,en-IN,Google
"One of best for celebrate ur day, as birthday and others... It's too good.. But one updation is that, plz add music system on upward area.... And all's good...",0,0,True,en-IN,Google
"Dal makhani is recommended, it's a very casual place with quick service",0,0,True,en-IN,Google
"I used to come here like, may be 3 years back. It was good that time. Today went there embrace my memories but was disappointed. The place is a bit cozy and not lively. The view to mavoor road was an attraction and looks like the glasses were not cleaned for a long period. They even removed the top portion of the box where the pizza is served",0,1,False,en-IN,Google
Taste good and they make fresh momos.. unlimited momos are great veg steam unlimited at 89 woow.. on weekends it's too busy if your near by Janakpuri you must try it..,0,0,True,en-IN,Google
"Food quality was good but ambience is too small. Staffs behavior is very good, staffs are maintain fully proper u like this biryani so, u can order through zomato or swiggy.",0,1,False,en-IN,Google
"Chicken Biriyani tasted, especially Onion Kudal kari very taste. Just 100rs one plate",0,0,True,en-IN,Google
"You will find only veg food here and the price is little heavy. The taste of the food is moreover good though of a average type. The sitting arrangement is good for large groups, families and couples. The waiters are also friendly here.",0,0,True,en-IN,Google
"Due to some political clash, the institution is closed. People say it was ever a good place and it has one of the oldest libraries in Varanasi.",0,0,True,en-IN,Google
One of the busy and good bakers in nizamabad all the products here are available at reasonable price owned by Muslims who are best at baking Cakes for any occasion and all the other party supplies are available here,0,0,True,en-IN,Google
If u want some homey food then I can recommend this place.... really worth of spending money for veg will charge around 80 per head with two chapathi and rice also with diff currys,0,1,False,en-IN,Google
Wonderful and testy Biryani available here. Please come and test your favorite difference food biryani.,0,1,False,en-IN,Google
This hotels location is very good right in the centre of town. Rooms are big and a spacious bathroom service at the restaurant really needs to be looked into. Very rude staff,0,1,False,en-IN,Google
"Did n't have to wait longer than 10 minutes, service was quick.. The price is a bit on the higher side.. I expected to get blown away on the first bite, but it did n't in my case.. But my friend liked it and it was his fourth time.. Although before coming here, he himself warned me aku bhal nohoi oo khabole, manuhbure enai status phali thake'.. I abar taste kari sau, manuhak kabole ke habo' and hence that was my first time there and probably the last... Do n't take my words for granted, You may like it.. Try for youself.. Does n't have to read some stranger review..",0,1,False,en-IN,Google
"All good but need somewhat bigger dining hall, and need more rooms, and need to be improved a lot you",0,1,False,en-IN,Google
"I orderd online a pizza Napolitana and a Arabita calzone from thehollyfoodcafe. It was awesome, the delivery was on time. Really worth for money. I recommend others also to try for something new with fusions here.",0,0,True,en-IN,Google
Food is good but service a very bad your and golden cafe are best service 5 star atmosphere 4 star picnic bakery are 5 star experience,0,1,False,en-IN,Google
Food quality is so good. Behaviour of all stuffs are also very good. The atmosphere of this restaurant is very good. Mainly the chicken Biriyani is very testy. And no extra charges for salad and raita. A place where many people sit and eat together is also here. No need to wait long for serves food.,0,0,True,en-IN,Google
"Lovely place to grab quick bites, quick service. Definitely weekend calories do n't count here.",0,1,False,en-IN,Google
Nice place. One of the best pizza in siwan I guarantee it. Staff behaviour is owsome.! They surv food very fast.,0,1,False,en-IN,Google
I order masala dosa and plane uttapam. Masala is super crispy and teste it is value for money and uttapam okay okay.. restaurant is very neat and clean good service. I prefer you order masala dosa it's fully recommendation full of and sambar is very tasty.,0,0,True,en-IN,Google
The quantity is very less. Its not sufficient for even 1 person and non veg pieces are also very less. If you are ordering non veg buy in more quantity.. Its not sufficient for 1 person if you are taking a plate quantity.,0,1,False,en-IN,Google
"Recently visited for RRR movie, very pathetic experience, not enough space for parking & standing. Also they do n't switch on air-conditioning or the fan, also balcony seating is not that much comfortable, you can prefer Deluxe seating as these seats are new & little comfortable. But if you desperately want to watch any movie & this theater is one & only option then it will be OK. Also no properly timing of movie, I had booked for show but the show begins at. Also the display screen is not maintained properly very much noticeable stains. I will never prefer this theater.",0,1,False,en-IN,Google
"Theater or Single Screen Condition is not well, it is necessary required Renovation seats are not well even not clean. In comparison to Price ticket they are not offering good service in terms of amenities.",0,1,False,en-IN,Google
