text,label,prediction,is_correct,variety,source
"We visited Griffith in early Jan so a lot of restaurants were closed. Happy that this one was open as we really enjoyed our meal. Service was attentive and helpful. We had a couple of jumbo pizzas, salad and chips which was plenty for the 5 of us. Good that they do half half pizzas too so we could try a wider range. Kids had Margherita and Hawaiian, adults had a couple of the veggie pizza toppings. Thin and crispy style with not too much toppings and cheese, which is how we prefer our pizzas. Big servings and reasonable prices. Would definitely recommend this place although I know there are many other pizza options in the area which we have not tried.",0,0,True,en-AU,Google
A nice little subway located in the Karratha shopping centre. The sandwich was pretty good. The price was not hugely different to ones in Perth.,0,0,True,en-AU,Google
"If you looking for something lively than this the place. They serve good food and the view is just amazing it can be couple, friends or family gatherings this place is good to experience. I love their pizza, I went on new year eve saw the mesmerising fireworks and enjoyed the liveliness. I would recommend this place.",0,0,True,en-AU,Google
Great little pub affordable prices on beverages,0,0,True,en-AU,Google
"Buckley Street Pizza and Burgers Is a great place to grab a feed! The Pizza base in my opinion is unique in the sense that it's like a deep dish with a really nice crispy crust and a light soft dough, the toppings were nice as well. The Cowboy Burger was also a really nice Burger! It comes with a side of Chips The Chips were beautifully golden and crispy, I could n't fault them at all! If you are in the area and trying to decide what to get for dinner ? I Highly Recommend giving Buckley Street Pizza and Burgers a crack!",0,0,True,en-AU,Google
"The coffee is exceptional here. Like next level. Beautiful flavour, expertly made, and very nicely presented. It an all round winner that emphatically underscores the view that you can get great coffee in regional areas. Nice egg and bacon roll here. A generous size with a good amount of egg and bacon. The tomato relish was a little too sweet for me though and it was so liberally applied that it oozed out the side of the roll with the slightest pressure. The chicken and pesto roll thingy was a tiny bit disappointing for me-I found it a bit bland and over complicated-but not so for my partner who enjoyed it. It not cheap here but it all good quality. The cafe is small and it nicely and fashionably set out in the urban hipster style with some good tables on the street. It was doing a very brisk takeaway trade while we were here and plenty of people were on the outside tables too. The staff were young and friendly and doing a good job in an amiable way. It a good place. Coffee is taken ultra seriously here and it a highlight. Most city places do n't make coffee this good.",0,1,False,en-AU,Google
Great food. Great staff. We were tucked out the back in a very bland room. We were there for our sons 17th birthday. Everyone had received their meal and finished it before my sons pizza was brought out. Little disappointed they forgot his meal. We appreciated the staffs assistance by not charging us for the pizza they forgot.,0,1,False,en-AU,Google
"Tasty, hot and fresh bakery like the name suggests it is hot bake. We tried chicken & veggie pie and butter chicken pie. The chicken & veggie was flavorful and the butter chicken pie was literally butter chicken curry in a pie. Must try if you around.",0,1,False,en-AU,Google
Must be a busted sewerage pipe on the premises or something because the whole place reeks of faeces. Not the best environment for a satisfactory customer experience when you have the smell of excrement in your nostrils. Been like this for a while.,0,1,False,en-AU,Google
"Cute small bakery. All the items look very beautiful and delicate. I did n't get to try the cake this time, but all the flavor profiles are interesting and appetiting which justifies their higher price. There is no sitting area, except two benches outside. It serves as a great photo corner though.",0,0,True,en-AU,Google
"This cafe had polite staff but disappointed they did n't offer a proper loose tea chai, or a sticky chai. My chai was the powder chai tea, tasted over sweet, and was n't the special treat of having a properly made infused tea. This is becoming more in demand so a good loose leaf chai infused in a pot separates the good baristas from the ordinary. I would not have ordered the chai if I had known. I did question when ordering, but I do nt think the guy knew anything about chai tea. We were a bit bit lost in translation. There's a couple of outdoor tables with umbrellas at the end of the mall and car park. Someone had a glutenfree date and walnut slice, it was n't vegan but they enjoyed it.",0,1,False,en-AU,Google
"Sports bar had the distinctive odour from the men toilets, 3rd world quality amenities, staff in the Bistro were attentive, bar staff, including the manager on duty, more interested in their phones, 4 people walked out awaiting service that never eventuated whilst we were on the premises.",1,1,True,en-AU,Google
"Stopped here for dinner-was a good pub meal. We shared a schnitzel which was large but thin, garlic prawn sauce was in a bucket but you needed it. Pork belly bites were ok but needed some pickles / salad to help cut through the richness. Also got a kids fish & chips which only had 1 small piece of fish-came out quick but for 15 thought perhaps you would get more. Had lots of good options on the menu, would come again",0,0,True,en-AU,Google
"We have ordered idli Samber, masala dosa, mysore masala dosa and Gulab jamun.. idly and Gulab jamun was ok.. dosa was not good at all. This restaurant name is based on dosa.. very disappointed maysore masala dasa was so so sweet.. not recommend.",1,1,True,en-AU,Google
"We stayed at the Bowral Hotel for a couple nights recently for a friend wedding. Location was perfect-lots of great cafes nearby. Room was newly renovated, clean and tidy. We did n't plan to be there much so it was perfect place to shower and sleep. Service was welcoming when we checked in but did n't have any other interaction with any staff the rest of our time there. Only thing we would recommend they sort out is the door to access the rooms on top of the hotel-every time it's opened it slams shut loudly.",0,0,True,en-AU,Google
The staff are lovely & the food is pretty consistent. I just wish the ao could be more accurate about delivery times. There needs to be some sort of warning on super busy nights so when you select the location you get a warning that tells you that your wait will be longer than usual due to them being busy. This way you could decide if you want to wait or if you will go somewhere else.,0,0,True,en-AU,Google
"Ordered a Mini Value range pizza for collection. Staff were happy to' custom make "" it without a couple of ingredients, as I requested. When I entered the store the staff ignored me for about 5 minutes, plus their usual customer-facing screen that shows yr order & what stage it's at was offline, so I had no idea if it was made or not. Eventually, after serving another collecting customer( & not speaking to or looking at me before or during that interaction) they' found' my order, which had been sitting on a warming plate for the whole time I waited. If they were so short staffed they had to make pizzas rather than serve, a simple' sorry we'll be right with you' wld have gone a long way, instead of making me feel like I was invisible. Luckily, the pizza was delicious.",1,1,True,en-AU,Google
"I was in Cairns for the Anzac Day long weekend. I attended for a late lunch and ordered fish and chips. The fish and salad were excellent, but the chips were well below par. I was born in the UK, and if I order fish and chips, I expect man chips, not farting little overdone French fries. The French fries were offered on the plate in a tiny, pathetic cardboard boat. Not enough!! The presentation was ok, but I left the restaurant wanting to find a traditional seaside fish and chippy that sold authentic chips. The fish was nice. Sorry but this is only my opinion. Others may not agree.",0,1,False,en-AU,Google
Nice basic pub rooms. Cleaning not up to scratch in bathrooms. Also no soap / hand wash / shower gel provided.,0,1,False,en-AU,Google
Such wonderful folk! Good Tucker at reasonable prices & employment for disabled people as well! Friendly & clean. Lovely outlook at rear...,0,1,False,en-AU,Google
"BCC Cinema is in a very convenient place in Sunshine Plaza Maroochydore. The venue was nice, and cosy seating, sound system was good, and refreshments were available to purchase just by the ticket purchasing area. But only thing the parking should be free for the Cinema customer until the Cinema finishes time but we had to pay on the exit which surprised us.",0,0,True,en-AU,Google
There is one heated pool and one other pool that is for laps there both inside and one more outside that is massive but cold( in a good way) the food and drinks are expensive but there is a gym too that open but you have to pay. It cheap to go to the pool and the gym which is amazing!,0,1,False,en-AU,Google
Did a day trip to Bowral to get out of Sydney. Really casual and friendly vibe at this cafe. Very nice atmosphere and food was high quality and fairly priced. Desserts looked great but did n't try them this time.,0,0,True,en-AU,Google
"One of my favorite sushi, I love the tempura products, but I do n't recommend the Vietnamese spring rolls. There is also a small disadvantage that there is too much rice in suchi the closing time is too early, every time I want to go after work, but it is closed. Just visit Again , sushi still as good as how it was. but the hot snack was really disappointed. the mushroom i can only taste the taste of the oil. it make me feel. the vege croquette and the squid stick is taste like full of flour. The oysters is taste really fishly. Donot recommend.",0,1,False,en-AU,Google
"Been to this Macca a few times recently. Chips have been cold on more than one occasion, floor is very dirty with rubbish. As for the customer service  it seems that basic manners and customer service skills do n't exist anymore. No acknowledgement from staff, not even a simple smile at any point and no eye contact when giving you your order. It Macca after all but it would be nice for staff to work on their RBF and treat customers like the ' valued customer ' name printed on the order ticket. You have to change the name of Happy Meals if staff keep up this attitude.",1,1,True,en-AU,Google
Great screen quality but the cinemas themselves were filthy and looks like the theatre was not cleaned between sessions. Had to brush a handful of popcorn and move a drink off my seat. Also no recliners in the Xtremescreen theatre despite the ticket cost.,0,1,False,en-AU,Google
"Really disappointed. Have been craving for a while. Dined in, ordered mini bowl, spicy beef. Was not spicy. No lettuce. Ordered 300ml drinks, were given and paid for 600ml, were n't able to exchange as employee had cracked the lids on the bottles. So disappointed as I craved this takeaway. Will not go back",0,1,False,en-AU,Google
"It a nice place to have breakfast and lunch. The only reason I gave 4 stars only is because the cappuccino chocolate topping is too sweet, which is not commonly used in cafes, my partner only took 1 sip n gave up. As a sweet-tooth, I also find it way too sweet, it also has a caramel flavour.",0,1,False,en-AU,Google
"I had breakfast from this place during a trip and it was really good, which was served by a very friendly staff.",0,0,True,en-AU,Google
Great cafe! This place gets very busy. The staff were friendly and welcoming. We ordered a Single Royale with Sweet Potato Fries and Chilli Eggs with a Hash Brown Brekky. The coffees were great! Highly recommended!,0,0,True,en-AU,Google
Fish was really oily and was supposed to be fried but looks like it was that oily it looked grilled was not crunchy at all. Chips were stale or overcooked was tough to eat. The potato cakes were n't the worst but the only good thing was the south Melbourne dimsim. Honestly worst fish and chips I have personally eaten,0,1,False,en-AU,Google
This place used to do amazing Afghan naan. But now the quality and weight of naan has dropped. Naan has got smaller and middle of the naan is like paper with burns. This business is not operating in an ethical way since they have two lines for naan. One line of one pack and another line for more than one pack. Which is ridiculous cos line for more than one pack gets stagnant while one pack line moves since they serve only that line. They need to adopt a number serving system soon I think. Lot of fighting happening there during weekends. Hope the owners think about a better way soon before the council or police intervenes for a pack of naan,1,1,True,en-AU,Google
"The staff here are a real standout! They're friendly and hospitable. The atmosphere is cosy. Both the drink and food menu have a great variety. There is a large selection of desserts, all of which have been delicious when I've tried them. The tiramasu is especially good. And you must n't leave without the almond cookies. The food is presented very well, and the portions are perfect. We have tried a variety of dishes over the years. The prawn and caesar salad are particularly good. The pork options have been nice, too. The pizza toppings are great, and there are heaps of flavours. It would be even better if they were woodfire! Pricing is a little higher, but you kinda expect it, considering it's the only Italian place in town and popular. It's in a great location too.",0,0,True,en-AU,Google
I really like the deal My domino mini pizza and 2 sides starting from 10 Enjoyed with volcano cheese and butter chicken pizza Open till 11 pm Lazy to cook at home just hope in,0,1,False,en-AU,Google
"I stayed in hostels for the same price that were way less nice with a lot fewer facilities than this one. Check-in was efficient and smooth. The app is a great addition to the experience. Cheap beer in the bar below. Of course it not 5 star hotel quality of cleanliness, but you get what you pay for. Only downside to me is the clientele can be loud at night  lotsa young party people. But if that your vibe or it does n't bother you, I recommend staying here.",0,0,True,en-AU,Google
"The food was amazing, enjoyed every bit of it.. but could n't finish all. Had to take it away. Staff was amazing. Just a suggestion on Buffalo wings, the batter could be abit soft but it was definitely tasty. Would definitely recommend to anyone, and will go again. Thanks team",0,0,True,en-AU,Google
"Very good sidewalk cafe with good food and coffee and friendly service. I had the fried mushrooms with a poached egg on sourdough. The egg was slightly runny( how I like it) and the mushrooms were very tasty. My wife had the avocado stack that had a very generous serving of avocado, haloumi and crushed tomato-her description was' yummy'! Coffee was very good and the young lady who served us had a big friendly smile Definitely worth a visit if you are in Buderim.",0,0,True,en-AU,Google
Food is ok.. service is terrible.. and absolutely no atmosphere..,0,1,False,en-AU,Google
The waiting staff in the restaurant are not attentive enough. Dinner plates still on the table almost an hour after the main course & no desert menu offered or coffee. Shame I enjoyed the pork cous cous!,0,1,False,en-AU,Google
"I do n't normally do food reviews but the last few times I've came into Brumbys Emerald and the sandwiches and salad rolls have n't been the best. Today I bought an egg sandwich and it did not taste fresh and it was sour, not what an egg sandwich should taste like. Bit of a bummer cause I loved the Bundaberg Brumbys growing up.",1,1,True,en-AU,Google
"Food came out pretty fast for a large group which was great to see. Nice crispy fries and the margarita pizza was pretty good. Loaded fries were awesome with liquid cheese and pulled pork. The taco sharer looked impressive but the tacos were a little dry and fell apart instantly. Had to eat most of the fillings with a fork, but they were still tasty and it came with a huge variety of options.",0,0,True,en-AU,Google
"Food was lovely-I had the steak which was thick and cooked as I ordered, with thick cut crispy chips. My husband had the paella special which could have used more spice but the seafood was not overcooked. Staff were friendly and helpful. It was trivia night( Thursday) unfortunately we missed the start.",0,0,True,en-AU,Google
"Very nice cafe at the foreshore. You can enjoy the food either in the cafe or outside by the park. We had breakfast and it was ok, nothing fancy. I personally liked the vanilla chai latte.",0,0,True,en-AU,Google
"Intriguing due to its restaurant design representing street food. Even the bowl looks traditional, not normal plates. Food were ready like within 5 minutes of ordering and yummy! Khao Ka Nar Moo Grob( crunchy!) and beef noodle Kway Teow Nue Toon( warm and can taste the spice). Friendly service. 1 % card surcharge. The only bother is the fly that keep disturbing our meal.",0,0,True,en-AU,Google
Nice spacious bar! Had the nachos which was a lot of food for the money you paid.,0,1,False,en-AU,Google
"Literally a part of Emerald! A bit old school and not afraid to admit it! Do you want to be on the phone or enjoy the undivided attention of the staff, your choice! Great hotbox food and really easy parking.. like at the door. Good range of groceries for a quick shop!",0,0,True,en-AU,Google
"Always a pleasure visiting this Theatre. My only issue is that being a Tall person over 6 Foot, the lack of Leg Room can sometimes be a problem.",0,0,True,en-AU,Google
It a very nice Asian restaurant with delicious rice noodles and food. The Vietnam ice coffee was excellent. Efficient and helpful service staff. Good atmosphere and sufficient parking space.,0,0,True,en-AU,Google
My partner had a deliciously creamy risotto and a glass of wine. I just had a garden salad which was also fresh and tasty. Service was prompt and courteous. Conveniently located right next door to cinema.,0,0,True,en-AU,Google
"Great food! Only had takeaway, did n't go skimpy on the king prawns. Quite cheap. Enof said!",0,1,False,en-AU,Google
Its a fish a chip shop. Not a lot more else to say.. They should look into getting a chip cutter and doing their own. That will set them apart from anyone else,1,1,True,en-AU,Google
Very interesting place. Need a bit of time to really look at it all and see how life was in the' good old days!' Good to see videos about the peanut industry. The staff were very friendly and helpful. Good place for tourists.,0,0,True,en-AU,Google
What a Gem. On recommendation from friends went there for a Mother Day lunch with the fam. Fresh and tasty with flavor and spice to send your tastebuds zinging. Great size servings and complexity of flavor and texture in every dish ordered. A freshly squeezed sugarcain juice to soothe the delicious spicy punch. I could imagine a splash of white rum in that would be dang fine. A decent atmosphere in an unexpected place. It's on the return list for sure,0,1,False,en-AU,Google
Have eaten here on countless occasions and never had a bad meal. I highly recommend the massamam curry. However I urge the owners to look into the health and safety as on my most recent visit I saw a rat in kitchen.,0,1,False,en-AU,Google
Surreal is an excellent restaurant and the food is superb and service is efficient however on my third visit in Autumn the room was very cold to the point of having to leave a scarf and jacket on. Two small RC with only one turned on is not going to heat a former church chapel and a projector screen slide of an open fire really does n't cut it. Unless the heating is improved it not the place to visit in Autumn and Winter unfortunately.,1,1,True,en-AU,Google
"Beef stew was top notch, but beef can be a little more tender. The grilled pork with vermicelli tasted good too. But the ones running the restaurant can be a tad warmer. The stir fry chicken dish can be improve in terms of its taste.",0,1,False,en-AU,Google
This dish in the picture is a large Spaghetti Bolognese and it was certainly a large portion as my wife had the regular and the difference in size is very noticeable. The quality of food was very good but not the best and delivered to our table in good time. We also had a Garlic Bread starter( no photo) and that was very nice too. The service was polite and friendly with zero faults there however the restaurant is in need of a revamp as it's a dull and dated which does n't help the atmosphere. We will definitely be going back again to try some of the seafood dishes they have on offer too.,0,0,True,en-AU,Google
"Pretty dissapointed in the food quality. Purchased a plain pie and sausage roll. Plain pie had no flavour, so bland. All I could taste was the pastry. I do n't think they make their own sausage rolls in house as if tasted as though it was brought from the supermarket, pastry was not flaky. Wo n't be coming back",0,1,False,en-AU,Google
The Asian lady that served me at the counter was an absolute delight. Would gotten 5 stars for the food if my hot dog ingredients was n't toppled over when opened. Created quite a mess.,0,1,False,en-AU,Google
their bento boxes are amazing and they have lots of desserts too!,0,0,True,en-AU,Google
"Very short, more than usual, with the cheese and salad. Needs someone to continually sweep up the floor regularly.",0,1,False,en-AU,Google
"Come on, I asked for an extra squirt. Not the whole bottle. Please train your staff better",0,1,False,en-AU,Google
Okay for a old station fuel prices are well above the average food is great,0,1,False,en-AU,Google
I ordered a slab Italian and BBQ meat lovers said no anchovies and got anchovies not happy otherwise I would enjoyed my pizza.,0,1,False,en-AU,Google
"The best thing is the friendly & helpful staff. The room was spacious & clean enough. Many things in Broome are expensive & I understand hotel cost reductions, but no complete shower door & no bathroom basin drain cover seem weird to me. Food is good. They do n't have room service, but you can order from the menu as a takeaway( same). I'd stay again mostly because the staff make it work.",0,0,True,en-AU,Google
One of the better Chinese restaurants we have visited. The prices are reasonable. The servings are huge and the quality of the ingredient are good by our standard. The staff are attentive even though the restaurant was almost full the evening we were there.,0,0,True,en-AU,Google
"Amazing fit out plenty of seating, coffee taste and food selection is good. Was cool to watch some of the baked goods getting put together at the front of the shop. Staff could be friendlier / more upbeat but overall a great place to check out.",0,0,True,en-AU,Google
"Such fresh and flavoursome meals, very quick service, great to enjoy before a show. Tables inside and out. A very busy little restaurant, but we got a table no worries. Can reserve. Staff friendly and always smiling.",0,0,True,en-AU,Google
"Pesto pizza was great! I enjoyed the meal at Vapiano, and the pizza was quite fresh and made with quality ingredients. The food was not outstanding however, particularly for the price point. The seating was also not great for a more personal get-together, as we were seated on a table connected to another table of a different group, which was not ideal.",0,1,False,en-AU,Google
We are torists so were just passing by. Time for some refreshment. We had coffee and cake. The orange cake we had was delicious. We also ordered a ginger muffin to take with us in the camper. The staff were young and friendly. Fast service. With pieces of art on the wall and pleasant surrounds.,0,0,True,en-AU,Google
"11 cheap Tuesday tickets, plenty of free parking. More reasonably priced food than the bigger chain cinemas.",0,0,True,en-AU,Google
"Lovely food, friendly staff. Enjoyed our time here. The only thing that would make it better was to have a wine list. Had Spicy Duck, crispy pork belly, and chilli fried rice( with red snapper and soft shelled crab. Asked for them to surprise me)",0,0,True,en-AU,Google
The seats in theatre 3 are from the 90 they are small & old. Looks like they need upgrading. I found it very uncomfortable especially for a longer movie & would n't recommend it. That plus the idiots out the front making it very uncomfortable for the public wanting to see a movie. Time for Village to clean up this place as it is full of potential. Service * * * * *-ladies behind the counter very good customer service!!,0,1,False,en-AU,Google
Been to this place several times. Heaps of room with even area for a party hall. Their service is good and quick. Wait time is less. Tables are placed at a good distance so everyone has a good level of privacy. Best to make reservations if going in a group. They have a kids play area to keep the young ones busy but sitting in that area can be noisy. Food was beautifully presented but taste would be a 4 on 5 for me as I have had better. Their silken tofu was not up to the mark. I would still go here to have Thai food,0,0,True,en-AU,Google
Their chips are absolutely next-level. Their gravy is delicious and not lumpy and their fish peices are golden and crispy. Delicious! The staff are hardworking and great at what they do. The shop is understaffed at the moment so please be patient with waiting time. They are truly doing the best they can.,0,1,False,en-AU,Google
Fresh and sumptuous but...... the hot and spicy chicken pizza was not spicy. The pizza was thick and fresh. They got Buy 1 get 1 free on large pizzas on Tuesday.,0,1,False,en-AU,Google
"Been multiple times to the bistro. Great location and food is excellent with big portions-my favourite is the chicken schnitzel. However, consistently  the service is appalling. Forgotten orders. Poor cleaning up of tables. Incorrect information from staff, etc Takes away from the good food. And absolutely the more awful cocktails ever had-ordered mojito which had black mint leaves and tasted like cold soda water. At least have the professionalism to say  sorry we have run out of mint or something similar.",0,1,False,en-AU,Google
"Lovely place. Went here for date night with my wife. The food was fantastic and the staff were friendly, attentive and helpful. I would definitely eat here again. My only issue was the price, which seemed to range between 25 to 60 per meal. It's hard enough to get a babysitter for kids and get out of the house for a wonderful dinner, I just wish the prices were kinder to the old bank balance.",0,1,False,en-AU,Google
Great pizza! Lots of topping including decent amount of cheese. Disappointed we could n't eat in but takeaway service was fine. Shame there's no delivery options. I am visiting from Perth and have no idea what other dining out options Benalla has to offer but I would definitely return for more pizzas.,0,0,True,en-AU,Google
"My Partner and I recently stayed at QT hotel for his birthday. We were greeted with such vibrancy by all the staff members. We stayed in the King Deluxe room, this was a, so spacious, the bed was super comfortable and the bathroom space undeniably beautiful with such a huge bathtub so relax in. The only con we had was the pillows, for such an incredibly soft bed we had soft pillows too, it would be better to have medium to hard pillows with such a bed. QT is situated in the centre of the CBD, a minute walk to shopping malls, galleries and theatres. We thoroughly enjoyed our stay and would recommend to anyone travelling to Perth! Thank you again QT team for such a warm welcome! My partner and I will now go by Sparkle and Spunk",0,0,True,en-AU,Google
We had the feed me menu with paired wines and it was well worth the money. We dined here many times before and have never been disappointed with the food or wine pairings. The UB billtong was a highlight-soft and tasty. Only reason I rated at a 4 not a 5 was the service. The staff member looking after us was n't particularly interested in us unlike some of the other tables with more people on them. I would have liked to hear more about the wine pairings and the food as part of the experience. However it was a busy night for them so I understand.,0,0,True,en-AU,Google
The chicken is awesome. But please do n't serve all pro Zio drinks. Give us some better drink options.,0,1,False,en-AU,Google
"The food at this place is very good and filling. The prices are fair and the food was prepared efficiently, freshly in front of you. and the people have good manners. I give this place a 4 star rating and would recommend going and trying it out. The layout of the menu was a bit confusing though, and food presentation could be improved. Other than that, it's pretty good.",0,0,True,en-AU,Google
16 for a red combo amd no chicken on burger and chips freezing,0,1,False,en-AU,Google
"Great little waterpark, the kids loved it.",0,0,True,en-AU,Google
"It is a cozy restaurant that serves fusion Thai cuisine with local Aussie touch. We ordered crispy barramundi with apple salad, stir-fry basil mixed veggies and beef, and wonton soup. The serving portion was big for two persons, and the food was relatively good. The restaurant tables were n't fully seated, yet we waited almost 30 mins for our food to be served. Besides the waiting time, we felt relaxed with the waitresses good service.",0,0,True,en-AU,Google
"Welcomed by employees at information desk. They explained it's tiny building, fair enough. I do n't have to book from website( I do n't want to) and it's ok to visit * walk in. Surprise it's free of charge. 2nd floor mostly information about the Opera House. There is lift for easy access. Toilets are clean, it's important for me. Anyway, good enough to see around and spend time near Circular Quay area.",0,0,True,en-AU,Google
"Our visit to Belle Vue Cafe in Warwick was alright. The meal and service were okay, and the prices were reasonable. They have a decent selection of burger options, and the atmosphere is quite pleasant. We also ordered some coffee, salad, and pancakes, which did take a bit of time to arrive, but when they did, the satisfaction was there, so no complaints. They're famous for their scones, milkshakes, and sandwiches, so those might be worth a try. We did not spend much time in town, we searched for the good cafe & the place came first in list from map suggestions.",0,0,True,en-AU,Google
"The recent rennovation is exactly what this pub needed. It has a real country pub look to it now. Before it was very bland. Had a steak lunch and it was great, credit to the new chef. I hope they can keep it up. Best pub in Bowral and probably the highlands.",0,0,True,en-AU,Google
"Decent food, hubby loves spicy and me mild and they catered for both. Food was tasty and yum",0,0,True,en-AU,Google
"The sound is terrible in Gold Class, can hear the bar radio over films and the cinema next doors film over top as well. The cocktail list is depressing except the toblerone and the rum, pineapple and ginger beer one. Food is decent. Gold class staff average.",0,1,False,en-AU,Google
Ordered through the app and went to drive through. It seemed like an issue to the staff who made me wait in the waiting bay( just a regular carpark) for the waiting time I would have expected it to be fresh but the burgers lettuce had been sitting quite a while and not great.,0,0,True,en-AU,Google
Did n't stay at the hotel. Stopped in for a drink. looks like a comfortable spot to relax and unwind in the afternoon,0,0,True,en-AU,Google
The local scene was pumping! Really enjoyed the sleeping people next to my table. They may need a shower but i think with some store cleaning this can be achievable. Will be back the quarter pounder was lovely,0,1,False,en-AU,Google
Great little park for the kids. The water park was great. Only down side was that the gates needed fixing and could do with more seating and bbq areas.,0,1,False,en-AU,Google
Large supermarket with great selection of items.,0,0,True,en-AU,Google
"A group of us ordered burgers and sandwiches. All cooked meat( beef in burgers and chicken in toasted sandwich) were mostly burnt. Some drinks were too sweet. Staff members were friendly, but it just took too long for food to come. Portion size is pretty big and price is reasonable but unfortunately we wo n't be back.",0,1,False,en-AU,Google
Great Location. Nice room with a beautiful view of the river. Helpful staff.,0,0,True,en-AU,Google
"Well set out, good stock and very friendly country staff",0,0,True,en-AU,Google
"Enjoyed a lovely diner at the Thai Classic Resturant tonight and boy was it a tasty treat. As a lover of thai food as many of us are, means i have a lot of meals to compare this to and for the most part it was great. Smaller issues was a mistake with our order and a little cramped for my liking. Will be going back for sure and would recommend to anyone that loves a good thai.",0,0,True,en-AU,Google
